id,university_short_name,major_code,program_source_code,program_name,quota,source,source_school_id,is_active
034c0cfc-620c-532f-9c3b-4264c165e5cc,DTL,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,150,tuyensinh247,425,true
cdd6f2d4-007f-5ce2-9562-1ef28a16ec6c,DTL,7810201,7810201,Quản trị khách sạn,150,tuyensinh247,425,true
efeb421c-2ed2-5084-93e1-e6111826e02f,ETU,52480203,52480203,Công nghệ đa phương tiện,60,tuyensinh247,,true
e1ea5c2e-9345-5b46-bc3b-4dabaf92d594,ETU,7210403,7210403,Thiết kế đồ họa,79,tuyensinh247,339,true
a1873b5a-c2a6-5dbb-aac7-4eaa5f7850fe,ETU,7220201,7220201,Ngôn ngữ Anh,139,tuyensinh247,339,true
24524547-6299-529f-9794-ae161ceb89df,ETU,7220204,7220204,Ngôn ngữ Trung Quốc,239,tuyensinh247,339,true
773ecc18-6a67-53db-9e14-117e6f7b67af,ETU,7310110,7310110,Quản lý kinh tế (Ngành mới),100,tuyensinh247,,true
d18b93e4-f90f-5df3-9ae7-1d79cecc296e,ETU,7320104,7320104,Truyền thông đa phương tiện,179,tuyensinh247,339,true
148a29fb-4ad7-5aa0-9e6a-291df84d1b8f,ETU,7320108,7320108,Quan hệ công chúng,99,tuyensinh247,339,true
8df02b2e-489c-52e7-bd12-0508b9f4de39,ETU,7340101,7340101,Quản trị kinh doanh,99,tuyensinh247,339,true
8562d81a-60ad-54ed-8b5d-8a1896e56bcd,ETU,7340122,7340122,Thương mại điện tử,50,tuyensinh247,339,true
a6ab8c6f-a338-535c-9db7-36a8f7291a31,ETU,7340201,7340201,Tài chính ngân hàng,79,tuyensinh247,339,true
dbc592c9-e51c-5219-9e3b-02e35d174dff,ETU,7340301,7340301,Kế toán,60,tuyensinh247,339,true
52f4a55b-c360-5eee-938e-2ad91d2107f8,ETU,7380107,7380107,Luật kinh tế,146,tuyensinh247,339,true
77e53e63-64d8-538e-b875-588caec6746a,ETU,7480201,7480201,Công nghệ thông tin,140,tuyensinh247,339,true
b065d875-7aa5-529f-9985-5dda172be84e,ETU,7510605,7510605,Logistics & quản lý chuỗi cung ứng,50,tuyensinh247,339,true
b145add1-b372-5629-a6cc-eb355346b21c,ETU,7520130,7520130,Kỹ thuật ô tô,99,tuyensinh247,339,true
087c11e4-76f3-5f0e-ac68-43a4e20af9af,ETU,7580108,7580108,Thiết kế nội thất,39,tuyensinh247,339,true
c8ab44a5-08b5-5325-8453-1a49bdfad8fb,ETU,7720101,7720101,Y khoa,479,tuyensinh247,339,true
932213cb-1ebc-5cc3-b3e4-fc053d9366ea,ETU,7720115,7720115,Y học cổ truyền,289,tuyensinh247,339,true
ff4d57cf-61cd-5d20-9438-3d891dc0ccd1,ETU,7720201,7720201,Dược học,99,tuyensinh247,339,true
9fd5890b-2d16-50c8-9e4c-8ed94703cee0,ETU,7720301,7720301,Điều dưỡng,139,tuyensinh247,339,true
973fb2af-18f8-5429-98e8-68c1b6906073,ETU,7810103,7810103,Quản trị dịch vụ Du lịch và Lữ hành,65,tuyensinh247,339,true
c96d8002-eac2-5fcf-bde6-87d8be1a1be3,ETU,7810201,7810201,Quản trị khách sạn,50,tuyensinh247,339,true
a9300cd0-0b44-5eeb-8e8f-3201068c8cf2,FBU,7220201,7220201,Ngôn ngữ Anh,100,tuyensinh247,474,true
d127d68f-a180-5a0d-9d45-905473db57d6,FBU,7220204,7220204,Ngôn ngữ Trung Quốc,450,tuyensinh247,474,true
bfa1bbbb-6842-5e93-9312-4018bf0ca09d,FBU,7340101,7340101,Quản trị kinh doanh,450,tuyensinh247,474,true
a679eb81-9fe0-5552-9883-41108d012093,FBU,7340120,7340120,Kinh doanh quốc tế,90,tuyensinh247,474,true
c2d99b24-60a9-58dd-8cf4-0f43990c4a06,FBU,7340121,7340121,Kinh doanh thương mại,350,tuyensinh247,474,true
9ccd7040-12ae-5e33-bf7b-2df7b2842c19,FBU,7340201,7340201,Tài chính - Ngân hàng,1000,tuyensinh247,474,true
af90e6d6-5262-5586-8c6f-b509f566679c,FBU,7340301,7340301,Kế toán,400,tuyensinh247,474,true
507e128c-2033-5d7f-adab-82dbf737e1c2,FBU,7340302,7340302,Kiểm toán,100,tuyensinh247,474,true
52463d1a-5452-5ec9-915c-7f78b9977e9e,FBU,7380107,7380107,Luật kinh tế,200,tuyensinh247,474,true
40206857-9dad-5849-90f9-3485a297905c,FBU,7480201,7480201,Công nghệ thông tin,950,tuyensinh247,474,true
3fd6164f-52ba-5c88-9579-402a6bd319e9,GHA,7220201,7220201,Ngôn ngữ Anh,60,tuyensinh247,330,true
63a0aee6-63fb-5d87-9221-50202abcb6f7,GHA,7310101,7310101,"Kinh tế (chuyên ngành: Kinh tế và quản lý đầu tư, Kinh tế bưu chính viễn thông)",75,tuyensinh247,330,true
6cb85193-3966-5a95-9b11-d1a29b276b90,GHA,7340101,7340101,Quản trị kinh doanh,70,tuyensinh247,330,true
a20cae3a-6224-5bb8-87e4-322f4afc4683,GHA,7340101,7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),90,tuyensinh247,330,true
99e8e72c-3e17-5c7b-a3f7-81e161aecd35,GHA,7340201,7340201,Tài chính - Ngân hàng,70,tuyensinh247,330,true
6dff9275-860a-5ae5-9de7-b5b2b8298d78,GHA,7340301,7340301,Kế toán (chuyên ngành Kế toán tổng hợp),70,tuyensinh247,330,true
f534bbf6-99f0-5f93-ad46-fe577efbc7b7,GHA,7340301,7340301 QT,Kế toán (Chương trình CLC Kế toán tổng hợp Việt-Anh),90,tuyensinh247,330,true
d3847bd6-af25-58bf-989f-b0cd50732b5e,GHA,7460112,7460112,Toán ứng dụng (chuyên ngành Toán tin ứng dụng),60,tuyensinh247,330,true
6fc7d6e8-d952-56a3-abdf-4667778c8aef,GHA,7480101,7480101,Khoa học máy tính,60,tuyensinh247,330,true
cae18d94-abd8-5f45-a0d2-1ccf834bae3b,GHA,7480106,7480106,"Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch-bán dẫn, bao gồm lớp kỹ sư tài năng)",120,tuyensinh247,330,true
02c14520-2400-58a3-8706-78a1ae3cead7,GHA,7480107,7480107,Trí tuệ nhân tạo,40,tuyensinh247,,true
39da0434-24bd-5a9f-8a13-176f9445ccbd,GHA,7480201,7480201,Công nghệ thông tin,180,tuyensinh247,330,true
e095f70e-6ebc-5882-951d-4fc0e4682514,GHA,7480201,7480201 QT,Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),90,tuyensinh247,330,true
e458ee68-d40c-5d2b-85d6-5923ff922235,GHA,7510605,7510605,Logistics và quản lý chuỗi cung ứng,70,tuyensinh247,330,true
9c6453d3-35b5-5e0e-809e-ff7b02829696,GHA,7510605,7510605 QT,Logistics và quản lý chuỗi cung ứng (Chương trình CLC Logistics và quản lý chuỗi cung ứng Việt -Anh),50,tuyensinh247,,true
930fe249-3705-572a-99cb-94939c4cbaf9,GHA,7520103,7520103,"Kỹ thuật cơ khí (chuyên ngành: Công nghệ chế tạo cơ khí, Tự động hoá thiết kế cơ khí)",75,tuyensinh247,330,true
3894788b-8ac3-5e97-93fc-a3e6a114f3a6,GHA,7520103,7520103 QT,Kỹ thuật cơ khí (Chương trình CLC Tự động hóa thiết kế cơ khí),50,tuyensinh247,330,true
16ef9428-aa75-5702-8336-74af29e1bff5,GHA,7520107,7520107,Kỹ thuật robot (chuyên ngành Kỹ thuật robot & trí tuệ nhân tạo),60,tuyensinh247,330,true
5b65e4cb-7f65-5a5f-8d59-5f8300548c55,GHA,7520114,7520114,Kỹ thuật cơ điện tử,60,tuyensinh247,330,true
0152cd63-9b94-5eb5-b3a0-342dcc524b23,GHA,7520115,7520115,Kỹ thuật nhiệt (chuyên ngành: Kỹ thuật nhiệt lạnh và điều hoà không khí),70,tuyensinh247,330,true
1819e604-2ab1-5829-977c-606e624a6f61,GHA,7520116,7520116,"Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt, Máy xây dựng, Kỹ thuật máy động lực)",150,tuyensinh247,330,true
a7ffb90f-19b1-5c8f-ad88-1084a1e4db94,GHA,7520116,7520116- ĐS,Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt tốc độ cao),60,tuyensinh247,,true
a2513089-533a-5e90-a6b3-3be415458cfb,GHA,7520130,7520130,Kỹ thuật ô tô,180,tuyensinh247,330,true
64005621-685d-5588-a105-ef432f9325c7,GHA,7520130,7520130 QT,Kỹ thuật ô tô (Chương trình CLC Kỹ thuật ô tô Việt - Anh),90,tuyensinh247,,true
622ac01c-23a9-5a41-b5e1-939c5d14a5c6,GHA,7520201,7520201,"Kỹ thuật điện (chuyên ngành: Trang bị điện trong công nghiệp và GTVT, Hệ thống điện trong giao thông và công nghiệp)",70,tuyensinh247,330,true
d650f79e-2c8a-5654-890d-568959abe8d8,GHA,7520201,7520201- ĐS,"Kỹ thuật điện (chuyên ngành: Hệ thống điện đường sắt tốc độ cao, đường sắt đô thị)",60,tuyensinh247,,true
fc4c887e-ce28-5c96-a315-c4913773a9f1,GHA,7520207,7520207,"Kỹ thuật điện tử - viễn thông (chuyên ngành: Kỹ thuật viễn thông, Kỹ thuật thông tin và truyền thông)",140,tuyensinh247,330,true
ea06b1b5-e230-541c-a6e5-d5903dc2068a,GHA,7520207,7520207 QT,Kỹ thuật điện tử - viễn thông (Chương trình CLC Kỹ thuật viễn thông),50,tuyensinh247,,true
7b080b9a-4bc2-5dc6-bdc0-4629d4c44f2a,GHA,7520207,7520207- BD,Kỹ thuật điện tử - viễn thông (chuyên ngành: Kỹ thuật điện tử và tin học công nghiệp),50,tuyensinh247,,true
11c6409e-0f6b-5694-b601-0ee4e5478e9d,GHA,7520216,7520216,"Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Tự động hoá, Kỹ thuật điều khiển và tự động hoá giao thông)",130,tuyensinh247,330,true
ebff8c83-1ce5-5fd3-b7b6-ae769c661c0c,GHA,7520216,7520216- GTTM,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Hệ thống giao thông thông minh),60,tuyensinh247,,true
0658e31e-6b6a-57e0-8497-ce45ffe51fc5,GHA,7520216,7520216- ĐS,Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Điều khiển và thông tin tín hiệu đường sắt hiện đại),60,tuyensinh247,,true
0c6a8c11-8af8-575e-88fe-29650aae7e6b,GHA,7520320,7520320,Kỹ thuật môi trường,60,tuyensinh247,330,true
7a2fd372-060b-5be9-9645-0a182f9234c4,GHA,7580101,7580101,Kiến trúc,50,tuyensinh247,330,true
ed8f0bcf-2544-5cd5-ab0e-dc91baf436a7,GHA,7580106,7580106,Quản lý đô thị và công trình,60,tuyensinh247,330,true
17afa26f-fc3a-592f-b864-fdc630c86ea2,GHA,7580201,7580201,"Kỹ thuật xây dựng (chuyên ngành: Xây dựng dân dụng và công nghiệp, Kết cấu xây dựng, Vật liệu và công nghệ xây dựng)",170,tuyensinh247,330,true
0313f546-0812-5efb-977b-8f212e1784b5,GHA,7580201,7580201 QT1,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình GT),60,tuyensinh247,,true
e77d0a2e-1075-5139-b019-03a26ee60d35,GHA,7580201,7580201 QT2,Kỹ thuật xây dựng (Chương trình CLC Xây dựng dân dụng và công nghiệp),50,tuyensinh247,,true
c4bf0b42-3465-5cc3-84b7-204d2a6b6528,GHA,7580202,7580202,Kỹ thuật xây dựng công trình thủy,50,tuyensinh247,330,true
561decfd-a83e-5790-94fc-99f06547024a,GHA,7580205,7580205,"Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Cầu đường bộ, Đường bộ và kỹ thuật giao thông, Cầu và kết cấu, Đường sắt, Xây dựng sân bay cảng hàng không, Công trình giao thông đô thị)",550,tuyensinh247,330,true
dff47227-d526-5c1a-b2b9-c4575937459f,GHA,7580205,7580205 QT1,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Pháp),50,tuyensinh247,330,true
9dd20490-30b9-5dbd-849c-2f0314614aa4,GHA,7580205,7580205 QT2,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Anh),50,tuyensinh247,330,true
e6b25f31-99ce-5d68-8825-1010573b95ff,GHA,7580205,7580205 QT3,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Công trình giao thông đô thị),50,tuyensinh247,330,true
abb4fd6a-9326-5f45-8476-2ea58043ad88,GHA,7580205,7580205- ĐS,Kỹ thuật xây dựng công trình giao thông (chuyên ngành: Đường sắt tốc độ cao),60,tuyensinh247,,true
ccdbe524-a56f-5c7f-9ec6-27ea1cf2ed40,GHA,7580210,7580210,Kỹ thuật cơ sở hạ tầng (chuyên ngành: Cơ sở hạ tầng kỹ thuật đô thị),60,tuyensinh247,330,true
de439992-b828-5347-a483-5af44f28f02c,GHA,7580215,7580215,Kỹ thuật an toàn giao thông,60,tuyensinh247,330,true
41773888-13cb-5403-bf9c-d9eb0c6f021f,GHA,7580301,7580301,"Kinh tế xây dựng (chuyên ngành: Kinh tế và quản lý cơ sở hạ tầng, Kinh tế và quản lý đầu tư xây dựng)",120,tuyensinh247,330,true
2b495c0c-7bfb-5812-9b02-ebfc03dd5249,GHA,7580301,7580301 QT,Kinh tế xây dựng (Chương trình CLC Kinh tế xây dựng công trình GT Việt- Anh),50,tuyensinh247,330,true
a441b886-b8eb-5f46-9005-44b89a10a6f5,GHA,7580302,7580302,Quản lý xây dựng,60,tuyensinh247,330,true
8408b11f-7d2a-52ae-82a3-473e9d267516,GHA,7580302,7580302 QT,Quản lý xây dựng (Chương trình CLC Quản lý xây dựng Việt - Anh),50,tuyensinh247,330,true
1f43bb93-f6c7-599c-8a18-62326fbe83fe,GHA,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,70,tuyensinh247,330,true
e3bc4a70-157a-594c-a4db-7ba359346d4d,GHA,7840101,7840101,"Khai thác vận tải (chuyên ngành: Vận tải - Thương mại quốc tế, Quy hoạch và quản lý GTVT đô thị, Vận tải – Kinh tế đường bộ và thành phố, Vận tải đường sắt)",120,tuyensinh247,330,true
2228fdff-999c-5607-9256-45124ea921d9,GHA,7840101,7840101- ĐS,"Khai thác vận tải (chuyên ngành: Khai thác và quản lý đường sắt tốc độ cao, Khai thác và quản lý đường sắt đô thị)",60,tuyensinh247,,true
a2257429-4149-5e28-b0ef-6d342b20bf49,GHA,7840104,7840104,"Kinh tế vận tải (chuyên ngành: Kinh tế vận tải ô tô, Kinh tế vận tải hàng không, Kinh tế vận tải đường sắt, Kinh tế vận tải thuỷ bộ)",140,tuyensinh247,330,true
aa171ef7-4ccf-5d9a-a62f-5cddc13852d3,GTA,GTADCAI2,GTADCAI2,Trí tuệ nhân tạo,180,tuyensinh247,,true
ed7743f1-aad4-5706-8765-0b691852cebe,GTA,GTADCAI3,GTADCAI3,Trí tuệ nhân tạo,180,tuyensinh247,,true
fad6d10c-1539-51bb-8ca5-fc3fe98f8875,GTA,GTADCAI4,GTADCAI4,Trí tuệ nhân tạo,180,tuyensinh247,,true
6a6913f2-ff5a-5567-a37d-86e9657e0157,GTA,GTADCAI5,GTADCAI5,Trí tuệ nhân tạo,180,tuyensinh247,,true
5789afc5-d9d2-58cf-805f-9a28eba6d20a,GTA,GTADCAI6,GTADCAI6,Trí tuệ nhân tạo,180,tuyensinh247,,true
7b469232-8e1b-571e-8d97-ef4ce5cdadf5,GTA,GTADCAI7,GTADCAI7,Trí tuệ nhân tạo,180,tuyensinh247,,true
3be527f7-9316-5fb5-8cd6-b95bf3880324,GTA,GTADCAT2,GTADCAT2,An toàn dữ liệu và an ninh mạng,60,tuyensinh247,58,true
dd4b4aae-485b-54a3-beee-d36271664f08,GTA,GTADCBC2,GTADCBC2,"Quản lý, khai thác và bảo trì đường cao tốc",30,tuyensinh247,58,true
622c6b9b-c30a-5a88-9538-8c48bf058024,GTA,GTADCCD2,GTADCCD2,Công nghệ kỹ thuật xây dựng Cầu đường bộ,150,tuyensinh247,58,true
a8493bcf-c425-5eb7-b1f1-59e425b538ee,GTA,GTADCCH2,GTADCCH2,Hạ tầng giao thông đô thị thông minh,60,tuyensinh247,58,true
e2c24de7-486d-54bc-960d-1abee4a987dd,GTA,GTADCCI2,GTADCCI2,Thương mại quốc tế,40,tuyensinh247,58,true
3c8452c1-d0a7-58ff-b12f-f3ab3c9ee304,GTA,GTADCCM2,GTADCCM2,Công nghệ chế tạo máy,100,tuyensinh247,58,true
c5cc058a-7762-5a52-b711-03935cae655f,GTA,GTADCCN2,GTADCCN2,Công nghệ kỹ thuật cơ điện tử,150,tuyensinh247,58,true
641b2aaf-6935-500c-b647-8c11cb33e021,GTA,GTADCDD2,GTADCDD2,CNKT công trình xây dựng dân dụng và công nghiệp,180,tuyensinh247,58,true
044fc9da-e72a-50d8-89df-8538994e5877,GTA,GTADCDM2,GTADCDM2,CNKT cơ khí đầu máy - toa xe và tàu điện Metro,50,tuyensinh247,58,true
89d380d6-27ec-5e1e-ab34-76f53510332e,GTA,GTADCDT2,GTADCDT2,Công nghệ kỹ thuật điện tử - viễn thông,260,tuyensinh247,58,true
e18639e3-90db-505e-bd13-61ae37554c58,GTA,GTADCEN2,GTADCEN2,Ngôn ngữ Anh,80,tuyensinh247,58,true
a9114695-7b7d-546d-93cc-d4b6daaf6abd,GTA,GTADCFT2,GTADCFT2,Công nghệ tài chính,100,tuyensinh247,58,true
509c78d2-6eca-564e-a02a-091296a94674,GTA,GTADCHQ2,GTADCHQ2,Hải quan và Logistics,120,tuyensinh247,58,true
1bb3e1b1-abdf-580e-b716-094334414c76,GTA,GTADCHS2,GTADCHS2,Đường sắt tốc độ cao,80,tuyensinh247,58,true
fa55f2e7-df22-5952-a60a-269b638d60f1,GTA,GTADCKB2,GTADCKB2,Kinh tế và quản lý bất động sản,60,tuyensinh247,58,true
6c11c3e3-cc80-5c80-8155-79f5b0fc291d,GTA,GTADCKN2,GTADCKN2,Kiến trúc nội thất,180,tuyensinh247,58,true
4a646d29-0cb9-5f31-8f89-992a487d7c59,GTA,GTADCKQ2,GTADCKQ2,Kinh doanh quốc tế,30,tuyensinh247,58,true
534b2560-67d4-5c27-9b3c-4fe8e2f9e2fc,GTA,GTADCKS2,GTADCKS2,Kinh doanh số,120,tuyensinh247,58,true
61bf0e57-0d0d-501e-a702-884ae36f65e3,GTA,GTADCKT2,GTADCKT2,Kế toán doanh nghiệp,360,tuyensinh247,58,true
a876da04-6b77-5812-83d4-8332a142ae3a,GTA,GTADCKX2,GTADCKX2,Kinh tế xây dựng,240,tuyensinh247,58,true
9b14d596-78a4-5486-9fd1-3a69042850b7,GTA,GTADCLA2,GTADCLA2,Luật,60,tuyensinh247,58,true
2a1b67ce-3e3c-557d-8635-8c154a7f0396,GTA,GTADCLD2,GTADCLD2,Lữ hành và du lịch,50,tuyensinh247,58,true
0a9ce597-0a23-5492-8209-479a484fed03,GTA,GTADCLG2,GTADCLG2,Logistics và quản lý chuỗi cung ứng,240,tuyensinh247,58,true
7a750216-2ffd-5a39-8f03-f7da1b0f6785,GTA,GTADCLH2,GTADCLH2,Logistics và hạ tầng giao thông,60,tuyensinh247,58,true
0949b675-b2f9-5902-9cd7-d890805a3ab3,GTA,GTADCMA2,GTADCMA2,Marketing,100,tuyensinh247,,true
25e9fc9f-14cb-5703-8f87-6eab3df849ce,GTA,GTADCMN2,GTADCMN2,Công nghệ và quản lý môi trường,70,tuyensinh247,58,true
37e63149-8b6b-5111-b754-85ca0d2e3859,GTA,GTADCMQ2,GTADCMQ2,Công nghệ và quản lý thiết bị xây dựng,40,tuyensinh247,,true
4c514d64-5bf4-50e4-b891-aa1ea87ed4cd,GTA,GTADCMQ3,GTADCMQ3,Công nghệ và quản lý thiết bị xây dựng,40,tuyensinh247,,true
9ac5d35f-b91b-597b-a9ff-265e1515710e,GTA,GTADCMQ4,GTADCMQ4,Công nghệ và quản lý thiết bị xây dựng,40,tuyensinh247,,true
3f8e551a-9a0a-5fc1-aaa5-05a25aaeb2ea,GTA,GTADCMQ5,GTADCMQ5,Công nghệ và quản lý thiết bị xây dựng,40,tuyensinh247,,true
ae9d4778-28a5-5f31-b6a2-a1ef2ed0d65c,GTA,GTADCMQ6,GTADCMQ6,Công nghệ và quản lý thiết bị xây dựng,40,tuyensinh247,,true
5db503fc-633d-58b7-8a56-77a3cd468932,GTA,GTADCMS2,GTADCMS2,Digital Marketing,100,tuyensinh247,,true
1b301725-4909-52f8-b360-c6f7b44f1588,GTA,GTADCMT2,GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,30,tuyensinh247,58,true
b994bf6f-e572-56e5-a3c6-5c843e97c629,GTA,GTADCMX2,GTADCMX2,Máy và thiết bị tự động hóa xây dựng,80,tuyensinh247,58,true
369277fd-9cd6-53a9-9481-0b7bfce3a0ca,GTA,GTADCOD2,GTADCOD2,Cơ điện tử ô tô,100,tuyensinh247,58,true
9e53ac27-d665-5097-afd0-926ae900de0f,GTA,GTADCOG2,GTADCOG2,Công nghệ ô tô và giao thông thông minh,40,tuyensinh247,58,true
08e0c217-f5e9-5d22-a943-63b724ea1724,GTA,GTADCOH2,GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,60,tuyensinh247,58,true
9997a161-eb9e-54b5-82cd-b572fe56234a,GTA,GTADCOT2,GTADCOT2,Công nghệ kỹ thuật ô tô,300,tuyensinh247,58,true
d54799c9-979f-5f7f-aea9-39263980a8d2,GTA,GTADCPK2,GTADCPK2,Phân tích dữ liệu trong kinh tế,60,tuyensinh247,,true
528af3fa-818f-5ac7-a1ce-ab051c113017,GTA,GTADCQK2,GTADCQK2,Quản lý kinh tế,60,tuyensinh247,,true
335a16c8-7612-5d9a-8aa1-552c52ada9cd,GTA,GTADCQM2,GTADCQM2,Quản trị Marketing,305,tuyensinh247,58,true
c15b9d31-c935-55f6-9620-24768b82531c,GTA,GTADCQS2,GTADCQS2,Quản lý xây dựng số,40,tuyensinh247,,true
d55840b9-828d-5851-94fa-a51afb834ba5,GTA,GTADCQS3,GTADCQS3,Quản lý xây dựng số,40,tuyensinh247,,true
c78e82f8-b14f-58f0-af5f-8b4965fc13c2,GTA,GTADCQS4,GTADCQS4,Quản lý xây dựng số,40,tuyensinh247,,true
7150de52-f25d-5f41-91a4-127bf3d36325,GTA,GTADCQS5,GTADCQS5,Quản lý xây dựng số,40,tuyensinh247,,true
3ae3e74f-9a47-5edf-858d-87d4dab4ba60,GTA,GTADCQS6,GTADCQS6,Quản lý xây dựng số,40,tuyensinh247,,true
31370017-619f-5396-871f-03e56089ffd9,GTA,GTADCQT2,GTADCQT2,Quản trị doanh nghiệp,120,tuyensinh247,58,true
e65f50e1-705d-5dfa-92b0-b2fcbda5290c,GTA,GTADCQX2,GTADCQX2,Quản lý xây dựng,45,tuyensinh247,58,true
2421980b-bbef-5db8-a697-94d87ff50702,GTA,GTADCRT2,GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,120,tuyensinh247,58,true
e8ba6852-0ccc-5730-afb8-a6c072294efa,GTA,GTADCTD2,GTADCTD2,Thương mại điện tử,350,tuyensinh247,58,true
c9bb775a-9fd3-59dc-a588-d5acff8bcb71,GTA,GTADCTG2,GTADCTG2,Trí tuệ nhân tạo và giao thông thông minh,60,tuyensinh247,58,true
6da9d700-0cff-5cae-b187-c511f2b101df,GTA,GTADCTN2,GTADCTN2,Tài chính doanh nghiệp,180,tuyensinh247,58,true
4a696819-9af0-5ff0-9eb2-52f2454fc22c,GTA,GTADCTQ2,GTADCTQ2,Thanh tra và quản lý công trình giao thông,60,tuyensinh247,58,true
8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,GTA,GTADCTT2,GTADCTT2,Công nghệ thông tin,240,tuyensinh247,58,true
9d2c28eb-2f68-5ce8-aa52-c3de688997f3,GTA,GTADCVL2,GTADCVL2,Logistics và vận tải đa phương thức,180,tuyensinh247,58,true
513f95b7-06d3-5f54-853e-52d56d6f3709,GTA,GTADCVM2,GTADCVM2,Công nghệ kỹ thuật vi mạch bán dẫn,60,tuyensinh247,58,true
adee1c74-a0f0-593a-a5ae-081800241cc3,GTA,GTADCVS2,GTADCVS2,Quản lý và điều hành vận tải đường sắt tốc độ cao,50,tuyensinh247,58,true
1c6117bf-b970-5d72-b879-aac9112c034d,GTA,GTADCVV2,GTADCVV2,Kỹ thuật vi điện tử và vật lý bán dẫn,40,tuyensinh247,58,true
3d5679a0-9569-57a3-a4e2-d8082ff100a3,GTA,GTADCXQ2,GTADCXQ2,Xây dựng và quản lý hạ tầng đô thị,80,tuyensinh247,58,true
4b2b262a-ac1f-5fc3-b703-836941126241,GTA,GTADCXS2,GTADCXS2,Xây dựng và quản lý khai thác đường sắt đô thị,50,tuyensinh247,,true
dbe6e35c-3f8b-5add-b507-d070f104051b,HBT,527,527,"Kinh tế, chuyên ngành Quản lý kinh tế",150,tuyensinh247,224,true
d6e690ba-6483-5bbb-8d3e-679b56636503,HBT,530,530,"Chính trị học, chuyên ngành Công tác tư tưởng - văn hóa",100,tuyensinh247,224,true
dd637640-fc06-5d7b-aeff-dbe486630c8a,HBT,531,531,"Chính trị học, chuyên ngành Chính trị phát triển",50,tuyensinh247,224,true
21b3fdd9-9582-5b3b-a01f-7d429cceb739,HBT,533,533,"Chính trị học, chuyên ngành Tư tưởng Hồ Chí Minh",40,tuyensinh247,224,true
a4f35242-51bf-5e18-ac94-13e75534d59b,HBT,538,538,"Chính trị học, chuyên ngành Truyền thông chính sách",50,tuyensinh247,224,true
eefbc6d9-bde9-56d6-b233-1b83b2bc54fe,HBT,602,602,"Báo chí, chuyên ngành Báo in",50,tuyensinh247,224,true
557b1dad-0ef2-5ad2-b07d-ff1a8bca7c16,HBT,603,603,"Báo chí, chuyên ngành Ảnh báo chí",50,tuyensinh247,224,true
1a8f44e3-9cfe-5f78-9fdc-191d3214227b,HBT,604,604,"Báo chí, chuyên ngành Báo phát thanh",50,tuyensinh247,224,true
fa61e0b1-8fb6-58c9-819b-34328df97930,HBT,605,605,"Báo chí, chuyên ngành Báo truyền hình",100,tuyensinh247,224,true
5b9b63bc-4fa9-55ce-94c8-f5d79a6ade57,HBT,606,606,"Báo chí, chuyên ngành Quay phim truyền hình",50,tuyensinh247,224,true
1962a0de-2b8a-5234-be36-211054c6b9b0,HBT,607,607,"Báo chí, chuyên ngành Báo mạng điện tử",100,tuyensinh247,224,true
f716582e-7b11-5874-91d1-6dc049688c53,HBT,610,610,"Quan hệ quốc tế, chuyên ngành Thông tin đối ngoại",50,tuyensinh247,224,true
b4e1aa0e-890b-5f81-9c8b-e0feb4b35f88,HBT,611,611,"Quan hệ quốc tế, chuyên ngành Quan hệ chính trị và Truyền thông quốc tế",50,tuyensinh247,224,true
42348794-013b-581d-8380-5681ed242e80,HBT,614,614,"Quan hệ quốc tế, chuyên ngành Quan hệ quốc tế và Truyền thông toàn cầu",50,tuyensinh247,224,true
9c8b977e-b22a-535a-a39a-e31722783b64,HBT,615,615,"Quan hệ công chúng, chuyên ngành Quan hệ công chúng chuyên nghiệp",50,tuyensinh247,224,true
27fb7aad-d15c-5a55-aa7a-57b7d76797fc,HBT,616,616,"Quan hệ công chúng, chuyên ngành Truyền thông marketing",100,tuyensinh247,224,true
fa1e7f3e-b167-5392-aa3f-7a4dd1e74d3f,HBT,618,618,"Quan hệ công chúng, chuyên ngành Quảng cáo",50,tuyensinh247,,true
43483b76-9c5b-5ec6-8344-266bad248d6b,HBT,7220201,7220201,Ngôn ngữ Anh,60,tuyensinh247,224,true
