id,university_short_name,program_source_code,major_code,subject_group_code
945c69d9-6de3-4aac-9ecc-e99823ef614f,CSH,7860100_Nu_8,7860100,X03
e566b4ab-0495-45ec-8c85-0bd8b1bc39c2,CSH,7860100_Nu_8,7860100,X04
64d624ee-077c-453a-941f-9c792062a58b,ANH,7480202,7480202,A00
893488b9-efcf-41e3-8084-ba24331f27a1,ANH,7480202,7480202,A01
032beed4-0fae-42d0-9cd0-dd716ee2e36e,ANH,7720101,7720101,B00
f06a6221-ee6a-422f-a362-85cbabe29b74,ANH,7860100,7860100,A00
ea299d64-e1e3-46aa-ace2-fa047f3ace36,ANH,7860100,7860100,C03
93876820-eea0-46b3-9733-87b37e220f4d,ANH,7860100,7860100,A01
70ad4a61-1e98-4333-9d9a-ea6024f051de,ANH,7860100,7860100,D01
e5da8003-dd49-449a-9deb-de158f942dd3,ANH,7480201_Nam,7480201,A00
e7e7160f-adec-4604-9dac-acbd1a03a7c2,ANH,7480201_Nam,7480201,A01
27e5db73-ffb0-4845-b11c-f49d84608838,ANH,7720101_Nam,7720101,A00
7c3d26a3-ccf8-4d73-a929-aec44ceffbbd,ANH,7720101_Nam,7720101,B00
f52f0fae-9c92-4514-9505-9d19cf88a152,ANH,7720101_Nu,7720101,A00
05366ea7-50f5-4f88-bf2c-c8dabe1fac2b,ANH,7720101_Nu,7720101,B00
e0e1b155-bdb7-4222-88c1-9479a68db39d,ANH,7860100_Nam_1,7860100,A00
a63d290b-45f4-4b5e-b3bc-6ca0cb41a93d,ANH,7860100_Nam_1,7860100,A01
4e5fd9cc-e31b-4e07-9205-ef00180109c1,ANH,7860100_Nam_1,7860100,C03
b7da8fa8-c830-4b9d-bbdb-e0ad43b7aa68,ANH,7860100_Nam_1,7860100,D01
86eda629-25fd-431f-a69a-d63a01731542,ANH,7860100_Nam_2,7860100,A00
709e28d9-7eed-4dd7-b193-afd8f2de6753,ANH,7860100_Nam_2,7860100,A01
145b1097-d20e-4b56-9ede-6c01de91fbb8,ANH,7860100_Nam_2,7860100,C03
e0595a32-d657-4a19-ae32-4d455cba3211,ANH,7860100_Nam_2,7860100,D01
