id,university_short_name,program_source_code,major_code,subject_group_code
0ea7de65-354d-49c8-b4df-2bbf96bbb73b,BPH,7860214_B_C03,7860214,C03
9f7c1f02-abdf-40f1-b6dc-7f935b436a9e,BPH,7860214_C01_4,7860214,C03
24a623bb-fdd2-4b70-b982-0113a62b2464,BPH,7860214_C01_5,7860214,C03
9cb992c5-8bb6-4bba-bd08-cdc26ba1a432,BPH,7860214_C01_7,7860214,C03
dfb8a538-bf32-48b3-b083-b0565584c4fe,BPH,7860214_C01_9,7860214,C03
5bf58078-7695-4e20-b79f-e41298e4bdb1,BPH,7860214_C03_4,7860214,C03
f07a84f6-57da-4203-a09b-97de375fffd7,BPH,7860214_C03_5,7860214,C03
1770abdf-1a44-4e30-ac7b-976488a864e5,BPH,7860214_C03_7,7860214,C03
a14464e9-90c1-4bc7-a1ad-bba0ed2b8742,BPH,7860214_C03_9,7860214,C03
d89b1d0a-895a-47f2-8b4d-46a050675bcb,BPH,7380101_B,7380101,Q00
dc354827-2f08-4e84-9d4c-7170629837c7,BPH,7380101_N,7380101,Q00
40045021-5e89-463e-9fc3-73536b653cbc,BPH,7860214_B,7860214,Q00
3a9ba9f2-2671-4625-8c04-a58cbe21e0c0,BPH,7860214_N_4,7860214,Q00
157237b1-cc63-4e1d-95b2-d2438448641d,BPH,7860214_N_5,7860214,Q00
151842c7-9d12-4f35-bb43-252bc3dde476,BPH,7860214_N_7,7860214,Q00
04df0732-34e1-4613-9260-424a6b67d011,BPH,7860214_N_9,7860214,Q00
a5925c73-af88-40e4-9cb1-e989e382be36,HBT,522,522,D01
3a64ba71-1434-4a49-b020-99ecbc88ea3e,HBT,522,522,R22
0ebef815-86bd-4bc6-a96f-f662523ffec1,HBT,522,522,A16
3d054323-b232-4727-bb2c-d7004df963f5,HBT,522,522,C15
e4abb0a4-170e-475d-bead-008f347e88b0,HBT,523,523,A16
099809b5-cd6d-4d93-88a8-602e10a79c9b,HBT,523,523,D01
e04d5fab-4ca6-42a8-9b2b-0cf68e82aea7,HBT,523,523,R22
fe223734-7b95-4315-9859-36b2b8c95be1,HBT,523,523,C15
c92ff85d-b9c1-4be6-a9e5-06dfc71a07b6,HBT,527,527,A16
5d2d1d99-2867-4fa5-8d90-5027f9b31c74,HBT,527,527,C15
c7d7f180-decd-497d-b8cc-53fd533577c2,HBT,527,527,D01
2e88a126-2293-4b22-82bb-43e96bab6772,HBT,527,527,R22
11d6c545-c7e6-438a-a3a8-8f207061a236,HBT,528,528,A16
f28805c6-81d5-49aa-b487-d30dd2b3ae61,HBT,528,528,C15
9e6cfc3b-41aa-47b7-8231-70e76037e90c,HBT,528,528,D01
aa78e621-3314-46fa-9cdf-c1f9e56becb7,HBT,528,528,R22
01e8dc72-3e9a-4983-923e-cbad5c6f05d7,HBT,529,529,A16
ac2ca3d0-56d3-4df7-b17d-201143464a9e,HBT,529,529,C15
c7ef8592-5caa-4a23-8dd3-83e38f213bc9,HBT,529,529,D01
a3578826-5ab3-41df-8dc0-e7508d32feac,HBT,529,529,R22
788d6655-4cf3-4734-b79c-746b9b54baa5,HBT,530,530,A16
