id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
0ac92182-f0a6-593f-aa98-6f4dc5122eb3,GTA,7510205VP,7510205VP,CNKT Ô tô (học tại cơ sở VP),,program_code không có trong course_catalog,,tuyensinh247,58,false
a85ad61e-aa28-5c7f-b6c1-d98fe22dfb11,GTA,7510302VP,7510302VP,CNKT Điện tử - viễn thông (học tại cơ sở VP),,program_code không có trong course_catalog,,tuyensinh247,58,false
f85cda20-9e1f-50b0-827e-20b221b18d6b,GTA,7510406,7510406,Công nghệ kỹ thuật Môi trường,,program_code không có trong course_catalog,,tuyensinh247,58,false
e206063d-8b26-52e3-bb1c-0f742b8aa809,GTA,7840101,7840101,Khai thác vận tải,,program_code không có trong course_catalog,,tuyensinh247,58,false
421efbc5-c702-5ad8-8e82-cc67f813f6c2,GTA,7840101TN,7840101TN,Khai thác vận tải (TN),,program_code không có trong course_catalog,,tuyensinh247,58,false
169cc48a-eb6e-5208-929b-ee49f318d0eb,GTA,GTADCBM2,GTADCBM2,Mô hình thông tin công trình (BIM) trong dự án HTGT,,program_code không có trong course_catalog,,tuyensinh247,58,false
3d5d8b11-9764-54cc-8887-fd3016016a0e,GTA,GTADCCD3,GTADCCD3,CNKT XD Cầu đường bộ (học tại Thái Nguyên),,program_code không có trong course_catalog,,tuyensinh247,58,false
0a8cd096-7c44-5dff-952d-04f7f4506fac,GTA,GTADCCK2,GTADCCK2,Công nghệ kỹ thuật Cơ khí,,program_code không có trong course_catalog,,tuyensinh247,58,false
eed15b88-7d2a-5eea-bd46-70372a6232af,GTA,GTADCCS2,GTADCCS2,CNKT xây dựng Đường sắt - Metro,,program_code không có trong course_catalog,,tuyensinh247,58,false
ecac25d5-daed-523d-8566-de13c343079f,GTA,GTADCDD1,GTADCDD1,Công nghệ kỹ thuật XDCT DD&CN (học tại Vĩnh Phúc),,program_code không có trong course_catalog,,tuyensinh247,58,false
5101eb01-7bb5-5ecb-95e2-7f6d9a3a3740,GTA,GTADCDD3,GTADCDD3,Công nghệ kỹ thuật XDCT DD&CN (học tại Thái Nguyên),,program_code không có trong course_catalog,,tuyensinh247,58,false
0f2217c3-ec61-5b13-b78d-a551d421172d,GTA,GTADCDS2,GTADCDS2,Xây dựng Cầu – đường sắt,,program_code không có trong course_catalog,,tuyensinh247,58,false
f048d6f4-b752-5996-b970-6a81c85609e6,GTA,GTADCDT1,GTADCDT1,CNKT Điện tử - viễn thông (học tại Vĩnh Phúc),,program_code không có trong course_catalog,,tuyensinh247,58,false
f6628953-cbe2-55df-8697-56074bd61e00,GTA,GTADCDX2,GTADCDX2,CNKT công trình XD dân dụng và công nghiệp,,program_code không có trong course_catalog,,tuyensinh247,58,false
28b57142-70ea-593b-8de4-b420b75207f7,GTA,GTADCSS2,GTADCSS2,Xây dựng Cầu - Đường sắt,,program_code không có trong course_catalog,,tuyensinh247,58,false
68229cb2-f994-5956-bfa5-c243cae6bd77,GTA,GTADCTM2,GTADCTM2,Mạng máy tính và truyền thông dữ liệu,,program_code không có trong course_catalog,,tuyensinh247,58,false
8a63d0a0-9114-5a9f-98ec-502b18e9a73d,HBT,528,528,"Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao)",,program_code không có trong course_catalog,,tuyensinh247,224,false
a8719837-b814-5bf8-a8cf-9379821be2ee,HBT,528,"528, 528M","Kinh tế, chuyên ngành Kinh tế và Quản lý (chất lượng cao)",,program_code không có trong course_catalog,,tuyensinh247,224,false
019d6d39-bd9a-5ebb-afb0-03a297c06fd9,HBT,529,529,"Kinh tế, chuyên ngành Kinh tế và Quản lý",,program_code không có trong course_catalog,,tuyensinh247,224,false
2516bd17-dfa2-5363-857f-39731270e9e8,HBT,529,"529, 529M","Kinh tế, chuyên ngành Kinh tế và Quản lý",,program_code không có trong course_catalog,,tuyensinh247,224,false
dc46cd59-034a-510e-83a0-36a38197b9ca,HBT,535,535,"Chính trị học, chuyên ngành Văn hóa phát triển",,program_code không có trong course_catalog,,tuyensinh247,224,false
c20f04e3-316c-5191-9b75-169303c263d1,HBT,535,"535, 535M","Chính trị học, chuyên ngành Văn hóa phát triển",,program_code không có trong course_catalog,,tuyensinh247,224,false
5a2b1f95-423b-5533-835d-c33fc1ab0745,HBT,536,536,"Chính trị học, chuyên ngành Chính sách công",,program_code không có trong course_catalog,,tuyensinh247,224,false
d4e15656-3c94-500a-b2df-8155b252d70d,HBT,536,"536, 536M","Chính trị học, chuyên ngành Chính sách công",,program_code không có trong course_catalog,,tuyensinh247,224,false
ecc2bb4e-be7a-5cc3-afe6-7e994ff85dfa,HCP,7310112,7310112,Kinh tế số,,program_code không có trong course_catalog,,tuyensinh247,479,false
7bf65872-f994-5fab-ac3b-4c15c3a31c17,HCP,7310206,7310206,Ngành Quản lý nhà nước,,program_code không có trong course_catalog,,tuyensinh247,479,false
a4c18516-db0f-54a1-9fbb-b7348b739f6c,HEH,7860218_,7860218_Nu_B,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
b6ed802a-feaa-5b0b-9586-c2fb21f42b65,HEH,7860218,7860218_Nu_B_A00,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
4fc5ccda-ec2c-5bf3-aada-6297811d8a5a,HEH,7860218,7860218_Nu_B_A01,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
e02c5166-4aae-51fb-b8a9-519bfcb6b7b9,HEH,7860218,7860218_Nu_N,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
b6f71dfa-b3d3-5699-9411-0f95adecfb48,HEH,7860218,7860218_Nu_N_A00,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
1006957c-5da5-5294-98c1-fbddf33d7664,HEH,7860218,7860218_Nu_N_A01,Ngành Hậu cần Quân sự,,program_code không có trong course_catalog,,tuyensinh247,236,false
2571cbaa-478a-51fe-bf69-9a768d2ef00c,HNM,7850201,7850201,Bảo hộ lao động,,program_code không có trong course_catalog,,tuyensinh247,126,false
09dff67d-8027-52b9-aae7-92e23f636c04,HPN,7310301,7310301,Xã hội học,,program_code không có trong course_catalog,,tuyensinh247,556,false
d77b3c7f-4db3-585d-bc6f-532e13fac2d7,HTC,73402011,73402011,Tài chính - Ngân hàng 1,,program_code không có trong course_catalog,,tuyensinh247,258,false
4cdd1469-f171-5e02-8cda-2f0937e550e8,HTC,73402012,73402012,Tài chính - Ngân hàng 2,,program_code không có trong course_catalog,,tuyensinh247,258,false
175e2ec1-7291-58e8-b35b-fa292cccc8c7,HTC,73402013,73402013,Tài chính - Ngân hàng 3,,program_code không có trong course_catalog,,tuyensinh247,258,false
48002be3-b766-5029-b9be-260b6d048223,HTC,7340201C06,7340201C06,Hải quan & Logistics,,program_code không có trong course_catalog,,tuyensinh247,258,false
891f33f8-36f0-5f30-893e-50cc693b5f14,HTC,7340201C09,7340201C09,Phân tích tài chính (Theo định hướng ICAEW CFAB),,program_code không có trong course_catalog,HC0109QT,tuyensinh247,258,false
648de4a9-a0d5-5bf1-933c-4af6aa7668c4,HTC,7340201C11,7340201C11,Tài chính doanh nghiệp (Theo định hướng ACCA),,program_code không có trong course_catalog,HC0111QT,tuyensinh247,258,false
f5178618-7aa7-5259-af89-fe92c7904864,HTC,7340301C21,7340301C21,Kế toán doanh nghiệp (Theo định hướng ACCA),,program_code không có trong course_catalog,HC0201QT,tuyensinh247,258,false
ec9ebef2-fbe2-56c5-aedb-87903ed21207,HTC,7340405,7340405,Hệ thống thông tin quản lý,,program_code không có trong course_catalog,,tuyensinh247,258,false
cee3738e-1070-5a8c-bc3f-09ff9ee7bd66,HVN,HVN24,HVN24,Chăn nuôi thú y - Thuỷ sản,,program_code không có trong course_catalog,HVN02,tuyensinh247,562,false
60e937b2-88d1-590a-ae0b-c4c95a35092d,KHA,CT2,CT2,Tài chính công,,program_code không có trong course_catalog,,tuyensinh247,357,false
4167ed3f-849d-5dae-997d-8f6ceb615b57,KHA,POHE,POHE,Các chương trình định hướng ứng dụng (POHE - tiếng Anh hệ số 2),,program_code không có trong course_catalog,,tuyensinh247,357,false
f449ecd4-5ac0-5dbd-a085-971d9ab92db4,KMA,7520207,7520207,Kỹ thuật điện tử - viễn thông,,program_code không có trong course_catalog,,tuyensinh247,245,false
e89b8c1b-1875-5894-bd37-d2882a897d34,LAH,7860222,7860222_QK1,Quân sự cơ sở - Quân khu 1,,program_code không có trong course_catalog,,tuyensinh247,280,false
c32061a1-33d7-59a9-a358-dd901b541f9b,LAH,7860222,7860222_QK2,Quân sự cơ sở - Quân khu 2,,program_code không có trong course_catalog,,tuyensinh247,280,false
6d85a3d5-15c9-51bf-8e8e-9cead1bbfe0f,LAH,7860222,7860222_QK3,Quân sự cơ sở - Quân khu 3,,program_code không có trong course_catalog,,tuyensinh247,280,false
66b65027-05c0-5367-a15e-69958093c49a,LAH,7860222,7860222_QK4,Quân sự cơ sở - Quân khu 4,,program_code không có trong course_catalog,,tuyensinh247,280,false
6f00eccf-621b-58e2-b94f-0761c3754548,LNH,7440301,7440301,Khoa học môi trường,,program_code không có trong course_catalog,,tuyensinh247,370,false
386f0d15-c37b-53ad-a2f9-de8184838faa,LNH,7580302,7580302,Quản lý xây dựng,,program_code không có trong course_catalog,,tuyensinh247,370,false
d93576cc-0018-578f-ac04-bcf892732e82,LNH,7620201,7620201,Lâm học,,program_code không có trong course_catalog,,tuyensinh247,370,false
43b8161f-21a9-5416-8461-c70b14a5ac64,MDA,7340101,7340101,Quản trị kinh doanh,,program_code không có trong course_catalog,,tuyensinh247,375,false
4e8890e0-0151-5d0c-8847-2bb069b8b879,MHN,7210402,7210402,Thiết kế đồ họa,,program_code không có trong course_catalog,7210403,tuyensinh247,296,false
01338430-54ac-53f1-97a8-812409b281da,NQH,7220204,7220204,Ngôn ngữ Trung Quốc,,program_code không có trong course_catalog,,tuyensinh247,239,false
780c29d7-6672-5658-aecb-39e57994883f,NQH,7220204,7220204_Nam,Ngôn ngữ Trung Quốc (Thí sinh Nam),,program_code không có trong course_catalog,,tuyensinh247,239,false
19dcbda2-5bd8-5080-98c9-463b9f898e85,NQH,7220204,7220204_Nu,Ngôn ngữ Trung Quốc (Thí sinh Nữ),,program_code không có trong course_catalog,,tuyensinh247,239,false
ef8cdba1-21b5-55e7-9528-68741672234e,NQH,7310206,7310206,Quan hệ quốc tế,,program_code không có trong course_catalog,,tuyensinh247,239,false
7b498f84-89cf-539f-a584-722708f7e056,NQH,7310206,7310206_Nam,Quan hệ quốc tế (Thí sinh Nam),,program_code không có trong course_catalog,,tuyensinh247,239,false
53d59b3d-a7a7-58f1-b5fd-c234b4fe2748,NQH,7310206,7310206_Nu,Quan hệ quốc tế (Thí sinh Nữ),,program_code không có trong course_catalog,,tuyensinh247,239,false
2e3ad387-4075-5848-b745-6ff26e357ffa,NTH,KDQH1,KDQH1.1,Chương trình tiêu chuẩn Kinh doanh quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
01d7de22-5d3f-5708-bb0b-258b0a98d84c,NTH,KDQH2,KDQH2.1,Chương trình CLC Kinh doanh quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
10a8005b-e8be-5195-94a5-c8e15477e522,NTH,KDQH2,KDQH2.2,Chương trình ĐHNNQT Logistics và Quản lý chuỗi cung ứng,,program_code không có trong course_catalog,,tuyensinh247,382,false
6b857ce2-8003-555e-b836-3141fc008782,NTH,KDQH2,KDQH2.3,Chương trình ĐHNNQT Kinh doanh quốc tế theo mô hình tiên tiến Nhật Bản,,program_code không có trong course_catalog,,tuyensinh247,382,false
ec67bf85-5870-5c7b-b67f-a7872fa8804f,NTH,KDQH2,KDQH2.4,Chương trình ĐHNNQT Kinh doanh số,,program_code không có trong course_catalog,,tuyensinh247,382,false
022fc367-ad75-5d6f-8609-3a0d676b367a,NTH,KDQH4,KDQH4.1,Chương trình tiên tiến i-Hons hợp tác với Đại học Queensland về Kinh doanh quốc tế và Phân tích dữ liệu kinh doanh,,program_code không có trong course_catalog,,tuyensinh247,382,false
8e7f3bbe-8bc3-5cd8-9b42-6cdbba8e4553,NTH,KDQQ1,KDQQ1.1,Chương trình tiêu chuẩn Kinh doanh quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
9df8d2c9-ff7f-532a-ae19-bf6cea954328,NTH,KHMH2,KHMH2 .1,Chương trình Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,,program_code không có trong course_catalog,,tuyensinh247,382,false
c8639aee-4595-5dd8-aec8-a78184129e09,NTH,KHMH2,KHMH2.1,Chương trình ĐHNNQT Khoa học máy tính và dữ liệu trong kinh tế và kinh doanh,,program_code không có trong course_catalog,,tuyensinh247,382,false
715451a3-387a-5962-aa40-622d152c03fa,NTH,KTCH2,KTCH2.1,Chương trình ĐHPTQT Kinh tế chính trị quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
02fbc844-63cb-503c-a741-458f14383b26,NTH,KTEH1,KTEH1.1,CT TC Kinh tế đối ngoại,,program_code không có trong course_catalog,NT.KT.H02_2,tuyensinh247,382,false
52c14d97-a1dd-5c82-beae-4e1144b4b156,NTH,KTEH1,KTEH1.2,Chương trình tiêu chuẩn Thương mại quốc tế,,program_code không có trong course_catalog,,tuyensinh247,382,false
8e99f966-e661-5a49-99ac-90a7b3708065,NTH,KTEH2,KTEH2.1,Chương trình CLC Kinh tế đối ngoại,,program_code không có trong course_catalog,,tuyensinh247,382,false
b0926fae-9e3a-521b-85b5-cd68b77357f6,NTH,KTEH4,KTEH4.1,Chương trình tiên tiến Kinh tế đối ngoại,,program_code không có trong course_catalog,,tuyensinh247,382,false
2ca0d351-0a57-5345-866a-8d559bc561b8,NTH,KTKH1,KTKH1.1,Chương trình tiêu chuẩn Kế toán - Kiểm toán,,program_code không có trong course_catalog,,tuyensinh247,382,false
