id,university_short_name,major_code,program_source_code,program_name,quota,missing_reason,base_program_code,source,source_school_id,is_active
f89aecab-9302-509d-9395-c86c01600716,BKA,FL1x,FL1x,Tiếng Anh KHKT và Công nghệ,,Dữ liệu quá khứ (Mã nhánh/Biến thể),FL1,tuyensinh247,302,false
1bef31db-341a-563a-adb9-52f26d466c30,BKA,FL1y,FL1y,Tiếng Anh KHKT và Công nghệ,,Dữ liệu quá khứ (Mã nhánh/Biến thể),FL1,tuyensinh247,302,false
18d42dcb-4ab0-5152-8df2-50681fe75c6c,BKA,FL2,FL2,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),90,,FL2,tuyensinh247,302,true
e0c415dd-7d08-5250-9f27-84ffe238507d,BKA,FL2x,FL2x,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),,Dữ liệu quá khứ (Mã nhánh/Biến thể),FL2,tuyensinh247,302,false
ad961b00-a876-595c-b743-76c82238bcb8,BKA,FL2y,FL2y,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),,Dữ liệu quá khứ (Mã nhánh/Biến thể),FL2,tuyensinh247,302,false
b35ee16e-656e-5115-b39d-d43e8380a546,BKA,FL3,FL3,Tiếng Trung KH&CN,80,,FL3,tuyensinh247,302,true
e8ac8d46-7152-5b8b-990f-8c6633af66dd,BKA,FL4,FL4,Tiếng Hàn KH&CN (mới),40,,FL4,tuyensinh247,,true
79baf835-2e47-5f05-b0f2-e8513962171d,BKA,HE1,HE1,Kỹ thuật Nhiệt,250,,HE1,tuyensinh247,302,true
13c4e368-019b-5132-93a1-097f28f3cb77,BKA,HE1x,HE1x,Kỹ thuật Nhiệt,,Dữ liệu quá khứ (Mã nhánh/Biến thể),HE1,tuyensinh247,302,false
7318a13a-fc7c-5fa7-a273-2e23dec35448,BKA,HE1y,HE1y,Kỹ thuật Nhiệt,,Dữ liệu quá khứ (Mã nhánh/Biến thể),HE1,tuyensinh247,302,false
