id,university_short_name,major_code,program_source_code,program_name,source,source_school_id,is_active
69f79c6c-6a0f-5c68-9db1-2df5a3153ecc,DQK,7580101,7580101,Kiến trúc,tuyensinh247,350,true
b6df017b-3297-5416-ada2-94253daf65fa,DQK,7580106,7580106,Quản lý đô thị và công trình,tuyensinh247,350,true
6f93447d-eabc-5a8c-a306-4eba09bdb1c6,DQK,7580108,7580108,Thiết kế nội thất,tuyensinh247,350,true
86108fd5-2dc6-5791-a8d1-a5df7c2a6c8d,DQK,7580201,7580201,Kỹ thuật xây dựng,tuyensinh247,350,true
1351330d-525d-57c8-a52b-c08c4d2ef7d9,DQK,7720101,7720101,Y khoa,tuyensinh247,350,true
e05b5c9a-8f05-5904-bff1-aa2d5674fae8,DQK,7720201,7720201,Dược học,tuyensinh247,350,true
3929a2c8-a4b9-53e7-8d31-8e92001f7c2f,DQK,7720301,7720301,Điều dưỡng,tuyensinh247,350,true
a60bd4fe-3fec-54ce-83da-efe72bc7534f,DQK,7720501,7720501,Răng Hàm Mặt,tuyensinh247,350,true
031f62d0-c1cb-50e6-98c0-0cd827bcf574,DQK,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,350,true
ff0fb2ef-c8c3-52b5-802b-e798f6070e16,DQK,7850101,7850101,Quản lý tài nguyên và môi trường,tuyensinh247,350,true
759061ef-b387-5148-bdc5-74c41ca82f78,DTL,7210205,7210205,Thanh nhạc,tuyensinh247,425,true
1b04610e-7c7f-5902-8b2b-d83faaf70715,DTL,7210403,7210403,Thiết kế đồ họa,tuyensinh247,425,true
5f9957df-b5f2-5cb4-864f-a5c21da23a3d,DTL,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,425,true
18b60c15-059b-58dd-93c5-665fa172c017,DTL,7220204,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,425,true
7f8deb76-5ce7-57ca-bada-f87719b8c4d8,DTL,7220209,7220209,Ngôn ngữ Nhật,tuyensinh247,425,true
89b87bbd-a0df-503c-bf66-4bd86986beb5,DTL,7220210,7220210,Ngôn ngữ Hàn Quốc,tuyensinh247,425,true
ea880270-711a-5b11-8d8c-16db48e1f1ca,DTL,7310106,7310106,Kinh tế quốc tế,tuyensinh247,425,true
2ddbff9f-75d9-5fe9-acc7-49b7751e1383,DTL,7310630,7310630,Việt Nam học,tuyensinh247,425,true
f93079c4-f170-54ba-991e-4a417f5c7c0f,DTL,7320104,7320104,Truyền thông đa phương tiện,tuyensinh247,425,true
9a48aea7-7acb-5d77-adc7-8013f42e3663,DTL,7340101,7340101,Quản trị kinh doanh,tuyensinh247,425,true
29755a20-e649-5cda-a3e9-1e27dbdae6e0,DTL,7340106,7340106,Kinh tế quốc tế,tuyensinh247,425,true
68b9c64b-5885-5294-86b7-b072c805c2b8,DTL,7340115,7340115,Marketing,tuyensinh247,425,true
7ec8c4e7-2009-51a1-a150-f71f64172418,DTL,7340122,7340122,Thương mại điện tử,tuyensinh247,425,true
739bbe63-80da-5e29-8c84-35ee037d573a,DTL,7340201,7340201,Tài chính - Ngân hàng,tuyensinh247,425,true
522f7c29-b304-59f9-82ed-2f62d3c4ef21,DTL,7340301,7340301,Kế toán,tuyensinh247,425,true
8e137ddc-88a8-5ca6-919e-7e65447f70e4,DTL,7380107,7380107,Luật kinh tế,tuyensinh247,425,true
0d9687d0-9945-56b1-982b-81b776c2f9d4,DTL,7480101,7480101,Khoa học máy tính,tuyensinh247,425,true
ff9c9a91-e000-5f5f-9a97-d00213699243,DTL,7480102,7480102,Mạng máy tính và truyền thông dữ liệu,tuyensinh247,425,true
84ab7529-0a73-5785-9885-1e83d3fb26f8,DTL,7480104,7480104,Hệ thống thông tin,tuyensinh247,425,true
be3e88ae-b051-5bf6-be8c-51fbf6daae5f,DTL,7480201,7480201,Công nghệ thông tin,tuyensinh247,425,true
c278a481-b33e-53f1-8fa8-d5a42c3f2c4a,DTL,7480207,7480207,Trí tuệ nhân tạo,tuyensinh247,425,true
7228e9e1-102f-5ae7-8bdc-5150415ef8e8,DTL,7510605,7510605,Logistics và quản lý chuỗi cung ứng,tuyensinh247,425,true
fd23d85b-b8a4-583d-b0a1-8a7696be6d24,DTL,7720301,7720301,Điều dưỡng,tuyensinh247,425,true
e96ea07f-eafe-5aa9-b53f-ddc8cbffb8d7,DTL,7720401,7720401,Dinh dưỡng,tuyensinh247,425,true
bb3c3a03-0e33-5270-bea9-82fe9333a0fd,DTL,7760101,7760101,Công tác xã hội,tuyensinh247,425,true
034c0cfc-620c-532f-9c3b-4264c165e5cc,DTL,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,425,true
cdd6f2d4-007f-5ce2-9562-1ef28a16ec6c,DTL,7810201,7810201,Quản trị khách sạn,tuyensinh247,425,true
e1ea5c2e-9345-5b46-bc3b-4dabaf92d594,ETU,7210403,7210403,Thiết kế đồ họa,tuyensinh247,339,true
8f30afeb-774b-563b-8af3-51425c84f9fe,ETU,7210404,7210404,Thiết kế thời trang,tuyensinh247,339,true
a1873b5a-c2a6-5dbb-aac7-4eaa5f7850fe,ETU,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,339,true
24524547-6299-529f-9794-ae161ceb89df,ETU,7220204,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,339,true
d18b93e4-f90f-5df3-9ae7-1d79cecc296e,ETU,7320104,7320104,Truyền thông đa phương tiện,tuyensinh247,339,true
982c146c-984f-5c58-bf20-aa6481cd656f,ETU,7320106,7320106,Công nghệ truyền thông,tuyensinh247,339,true
148a29fb-4ad7-5aa0-9e6a-291df84d1b8f,ETU,7320108,7320108,Quan hệ công chúng,tuyensinh247,339,true
c0de1ce2-67ff-56b2-9ad5-f2451c66efac,ETU,7329001,7329001,Công nghệ đa phương tiện,tuyensinh247,339,true
8df02b2e-489c-52e7-bd12-0508b9f4de39,ETU,7340101,7340101,Quản trị kinh doanh,tuyensinh247,339,true
8562d81a-60ad-54ed-8b5d-8a1896e56bcd,ETU,7340122,7340122,Thương mại điện tử,tuyensinh247,339,true
a6ab8c6f-a338-535c-9db7-36a8f7291a31,ETU,7340201,7340201,Tài chính ngân hàng,tuyensinh247,339,true
dbc592c9-e51c-5219-9e3b-02e35d174dff,ETU,7340301,7340301,Kế toán,tuyensinh247,339,true
52f4a55b-c360-5eee-938e-2ad91d2107f8,ETU,7380107,7380107,Luật kinh tế,tuyensinh247,339,true
77e53e63-64d8-538e-b875-588caec6746a,ETU,7480201,7480201,Công nghệ thông tin,tuyensinh247,339,true
b065d875-7aa5-529f-9985-5dda172be84e,ETU,7510605,7510605,Logistics và quản lý chuỗi cung ứng,tuyensinh247,339,true
b145add1-b372-5629-a6cc-eb355346b21c,ETU,7520130,7520130,Kỹ thuật ô tô,tuyensinh247,339,true
7835d002-47c7-5dee-89a7-ce93001c7c8b,ETU,7520207,7520207,Kỹ thuật điện tử - viễn thông,tuyensinh247,339,true
e4fd7a24-a74a-5ed9-a9ee-385ad228f993,ETU,7580101,7580101,Kiến trúc,tuyensinh247,339,true
087c11e4-76f3-5f0e-ac68-43a4e20af9af,ETU,7580108,7580108,Thiết kế nội thất,tuyensinh247,339,true
b6c425cb-7186-50fe-9a37-f4ef867beb5e,ETU,7580201,7580201,Kỹ thuật xây dựng,tuyensinh247,339,true
c8ab44a5-08b5-5325-8453-1a49bdfad8fb,ETU,7720101,7720101,Y khoa,tuyensinh247,339,true
932213cb-1ebc-5cc3-b3e4-fc053d9366ea,ETU,7720115,7720115,Y học cổ truyền,tuyensinh247,339,true
ff4d57cf-61cd-5d20-9438-3d891dc0ccd1,ETU,7720201,7720201,Dược học,tuyensinh247,339,true
9fd5890b-2d16-50c8-9e4c-8ed94703cee0,ETU,7720301,7720301,Điều dưỡng,tuyensinh247,339,true
56c23bbe-cf8e-58d5-9250-6caa8c7c35a1,ETU,7760101,7760101,Công tác xã hội,tuyensinh247,339,true
973fb2af-18f8-5429-98e8-68c1b6906073,ETU,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,339,true
c96d8002-eac2-5fcf-bde6-87d8be1a1be3,ETU,7810201,7810201,Quản trị khách sạn,tuyensinh247,339,true
a9300cd0-0b44-5eeb-8e8f-3201068c8cf2,FBU,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,474,true
d127d68f-a180-5a0d-9d45-905473db57d6,FBU,7220204,7220204,Ngôn ngữ Tiếng Trung,tuyensinh247,474,true
bfa1bbbb-6842-5e93-9312-4018bf0ca09d,FBU,7340101,7340101,Quản trị kinh doanh,tuyensinh247,474,true
a679eb81-9fe0-5552-9883-41108d012093,FBU,7340120,7340120,Kinh doanh quốc tế,tuyensinh247,474,true
c2d99b24-60a9-58dd-8cf4-0f43990c4a06,FBU,7340121,7340121,Kinh doanh thương mại,tuyensinh247,474,true
9ccd7040-12ae-5e33-bf7b-2df7b2842c19,FBU,7340201,7340201,Tài chính - Ngân hàng,tuyensinh247,474,true
af90e6d6-5262-5586-8c6f-b509f566679c,FBU,7340301,7340301,Kế toán,tuyensinh247,474,true
507e128c-2033-5d7f-adab-82dbf737e1c2,FBU,7340302,7340302,Kiểm toán,tuyensinh247,474,true
52463d1a-5452-5ec9-915c-7f78b9977e9e,FBU,7380107,7380107,Luật kinh tế,tuyensinh247,474,true
40206857-9dad-5849-90f9-3485a297905c,FBU,7480201,7480201,Công nghệ thông tin,tuyensinh247,474,true
d723fe15-051e-5c5d-b4e3-fffd0c6e7b2a,FPT,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,329,true
dbbdc35b-4dae-5e31-b445-eeeca7537953,FPT,7220204,7220204,Ngôn ngữ Trung Quốc,tuyensinh247,329,true
fa0420c4-a760-563c-96ba-0b54cb38a6ad,FPT,7220209,7220209,Ngôn ngữ Nhật,tuyensinh247,329,true
54aa2dfb-edb8-598e-ae1c-c7aa541a9cda,FPT,7220210,7220210,Ngôn ngữ Hàn Quốc,tuyensinh247,329,true
7da4e47d-7c1c-5ecc-9629-7f9ea8b5278d,FPT,7320106,7320106,Công nghệ truyền thông,tuyensinh247,329,true
8f107617-367c-5e92-bb24-3e0b81978858,FPT,7340101,7340101,Quản trị kinh doanh,tuyensinh247,329,true
ba2e5892-8ac8-596d-a29b-ddb547f4ba0a,FPT,7480201,7480201,Công nghệ thông tin,tuyensinh247,329,true
3fd6164f-52ba-5c88-9579-402a6bd319e9,GHA,7220201,7220201,Ngôn ngữ Anh,tuyensinh247,330,true
63a0aee6-63fb-5d87-9221-50202abcb6f7,GHA,7310101,7310101,Kinh tế,tuyensinh247,330,true
6cb85193-3966-5a95-9b11-d1a29b276b90,GHA,7340101,7340101,Quản trị kinh doanh,tuyensinh247,330,true
3a9626ca-3017-5813-9c33-a424ef318638,GHA,7340101,7340101 LK,"Chương trình liên kết quốc tế Ngành Quản trị kinh doanh (Đại học EM Normandie -Cộng hoà Pháp cấp bằng, Học hoàn toàn bàng tiếng Anh)",tuyensinh247,330,true
a20cae3a-6224-5bb8-87e4-322f4afc4683,GHA,7340101,7340101 QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),tuyensinh247,330,true
4b9183a6-2726-52aa-9f02-36e4b75f8464,GHA,7340101LK,7340101LK,"Chương trình liên kết quốc tế Ngành kinh doanh quốc tế (Đại học Ecole Normandie, nước Pháp cấp bằng)",tuyensinh247,330,true
5a0048e7-285d-5991-b14b-0cf059141748,GHA,7340101QT,7340101QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),tuyensinh247,330,true
199216f3-45a6-53d2-aa10-55a945c011c4,GHA,7340110QT,7340110QT,Quản trị kinh doanh (Chương trình chất lượng cao Quản trị kinh doanh Việt - Anh),tuyensinh247,330,true
99e8e72c-3e17-5c7b-a3f7-81e161aecd35,GHA,7340201,7340201,Tài chính - Ngân hàng,tuyensinh247,330,true
6dff9275-860a-5ae5-9de7-b5b2b8298d78,GHA,7340301,7340301,Kế toán,tuyensinh247,330,true
f534bbf6-99f0-5f93-ad46-fe577efbc7b7,GHA,7340301,7340301 QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),tuyensinh247,330,true
912d3a5e-a50d-5102-b434-2ab55710db4e,GHA,7340301QT,7340301QT,Kế toán (Chương trình chất lượng cao Kế toán tổng hợp Việt - Anh),tuyensinh247,330,true
d3847bd6-af25-58bf-989f-b0cd50732b5e,GHA,7460112,7460112,Toán ứng dụng,tuyensinh247,330,true
6fc7d6e8-d952-56a3-abdf-4667778c8aef,GHA,7480101,7480101,Khoa học máy tính,tuyensinh247,330,true
cae18d94-abd8-5f45-a0d2-1ccf834bae3b,GHA,7480106,7480106,Kỹ thuật máy tính,tuyensinh247,330,true
39da0434-24bd-5a9f-8a13-176f9445ccbd,GHA,7480201,7480201,Công nghệ thông tin,tuyensinh247,330,true
e095f70e-6ebc-5882-951d-4fc0e4682514,GHA,7480201,7480201 QT,Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),tuyensinh247,330,true
5bf4ce1e-4543-5d91-94d5-321a6da05485,GHA,7480201QT,7480201QT,Công nghệ thông tin (Chương trình chất lượng cao Công nghệ thông tin Việt - Anh),tuyensinh247,330,true
70190e72-e8f4-54ae-ba1f-0f0c86d38c66,GHA,7510104,7510104,Công nghệ kỹ thuật giao thông,tuyensinh247,330,true
e458ee68-d40c-5d2b-85d6-5923ff922235,GHA,7510605,7510605,Logistics và quản lý chuỗi cung ứng,tuyensinh247,330,true
930fe249-3705-572a-99cb-94939c4cbaf9,GHA,7520103,7520103,Kỹ thuật cơ khí,tuyensinh247,330,true
3894788b-8ac3-5e97-93fc-a3e6a114f3a6,GHA,7520103,7520103 QT,Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),tuyensinh247,330,true
3f61dac2-93d5-58d5-900e-d681da950f8c,GHA,7520103QT,7520103QT,Kỹ thuật cơ khí (Chương trình chất lượng cao Cơ khí ô tô Việt - Anh),tuyensinh247,330,true
16ef9428-aa75-5702-8336-74af29e1bff5,GHA,7520107,7520107,Kỹ thuật robot (chuyên ngành Kỹ thuật robot và trí tuệ nhân tạo),tuyensinh247,330,true
5b65e4cb-7f65-5a5f-8d59-5f8300548c55,GHA,7520114,7520114,Kỹ thuật cơ điện tử,tuyensinh247,330,true
0152cd63-9b94-5eb5-b3a0-342dcc524b23,GHA,7520115,7520115,Kỹ thuật nhiệt,tuyensinh247,330,true
1819e604-2ab1-5829-977c-606e624a6f61,GHA,7520116,7520116,Kỹ thuật cơ khí động lực,tuyensinh247,330,true
652693d7-04a9-58cf-8650-3e80e2432ffb,GHA,7520116,7520116 DS,Kỹ thuật cơ khí động lực (chuyên ngành Kỹ thuật phương tiện đường sắt tốc độ cao),tuyensinh247,330,true
a2513089-533a-5e90-a6b3-3be415458cfb,GHA,7520130,7520130,Kỹ thuật ô tô,tuyensinh247,330,true
622ac01c-23a9-5a41-b5e1-939c5d14a5c6,GHA,7520201,7520201,Kỹ thuật điện,tuyensinh247,330,true
c1364600-afd8-527c-8e19-fdc06648fd2f,GHA,7520201,7520201 DS,"Kỹ thuật điện (chuyên ngành Hệ thống điện đường sắt tốc độ cao, đường sắt đô thị)",tuyensinh247,330,true
fc4c887e-ce28-5c96-a315-c4913773a9f1,GHA,7520207,7520207,Kỹ thuật điện tử - viễn thông,tuyensinh247,330,true
11c6409e-0f6b-5694-b601-0ee4e5478e9d,GHA,7520216,7520216,Kỹ thuật điều khiển và tự động hoá,tuyensinh247,330,true
b5e33dd4-1e39-50c3-a72b-3e9b149c4b5b,GHA,7520216,7520216 DS,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Điều khiển và thông tin tín hiệu đường sắt hiện đại),tuyensinh247,330,true
3a44b9e2-e940-550d-a302-4bfd81247df4,GHA,7520216,7520216-GTTM,Kỹ thuật điều khiển và tự động hoá (chuyên ngành Hệ thống giao thông thông minh),tuyensinh247,330,true
f1b033eb-be02-5799-80c1-acd5bb603db5,GHA,7520218,7520218,Kỹ thuật robot và trí tuệ nhân tạo,tuyensinh247,330,true
dfa0a200-d045-5818-9461-2c45a616ca43,GHA,7520219,7520219,Hệ thống giao thông thông minh,tuyensinh247,330,true
0c6a8c11-8af8-575e-88fe-29650aae7e6b,GHA,7520320,7520320,Kỹ thuật môi trường,tuyensinh247,330,true
7a2fd372-060b-5be9-9645-0a182f9234c4,GHA,7580101,7580101,Kiến trúc,tuyensinh247,330,true
ed8f0bcf-2544-5cd5-ab0e-dc91baf436a7,GHA,7580106,7580106,Quản lý đô thị và công trình,tuyensinh247,330,true
17afa26f-fc3a-592f-b864-fdc630c86ea2,GHA,7580201,7580201,Kỹ thuật xây dựng,tuyensinh247,330,true
d78ad56e-f995-570b-a4fb-0769194f7f63,GHA,7580201,7580201 QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),tuyensinh247,330,true
c00a2e8a-eeb0-54eb-8696-6d69e1329a55,GHA,7580201QT,7580201QT,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),tuyensinh247,330,true
cbe71e28-d967-5b92-8985-c707e3fd611d,GHA,7580201QT-01,7580201QT-01,Kỹ thuật xây dựng (Chương trình tiên tiến Kỹ thuật xây dựng công trình giao thông),tuyensinh247,330,true
1823140b-5762-5566-93e4-3ca977a39aea,GHA,7580201QT-02,7580201QT-02,Kỹ thuật xây dựng (Chương trình chất lượng cao Vật liệu và Công nghệ Xây dựng Việt – Pháp),tuyensinh247,330,true
c4bf0b42-3465-5cc3-84b7-204d2a6b6528,GHA,7580202,7580202,Kỹ thuật xây dựng công trình thủy,tuyensinh247,330,true
561decfd-a83e-5790-94fc-99f06547024a,GHA,7580205,7580205,Kỹ thuật xây dựng công trình giao thông,tuyensinh247,330,true
e9ea7d8a-ef9b-5e0c-9b32-ffedaafddca1,GHA,7580205,7580205 DS,Kỹ thuật xây dựng công trình giao thông (chuyên ngành đường sắt tốc độ cao),tuyensinh247,330,true
10a43f9c-c208-5f4e-a9e3-9841aae1ceda,GHA,7580205,7580205 LK,"Chương trình liên kết quốc tế Công nghệ Cầu - Đường sắt tốc độ cao (Đại học Dongyang - Hàn Quốc cấp bằng, học bằng tiếng Anh và tiếng Hàn Quốc)",tuyensinh247,330,true
fb288832-12bc-5d46-9210-a14307c3700d,GHA,7580205,7580205 QT,"Kỹ thuật xây dựng công trình giao thông (gồm các Chương trình chất lượng cao: Cầu • Đường bộ Việt • Pháp, Cầu - Đường bộ Việt - Anh, Công trình giao thông đô thị Việt -Nhật)",tuyensinh247,330,true
dff47227-d526-5c1a-b2b9-c4575937459f,GHA,7580205,7580205 QT1,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Pháp),tuyensinh247,330,true
9dd20490-30b9-5dbd-849c-2f0314614aa4,GHA,7580205,7580205 QT2,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Cầu-Đường bộ Việt-Anh),tuyensinh247,330,true
e6b25f31-99ce-5d68-8825-1010573b95ff,GHA,7580205,7580205 QT3,Kỹ thuật xây dựng công trình giao thông (Chương trình CLC Công trình giao thông đô thị Việt-Nhật),tuyensinh247,330,true
8520622f-9da9-5ce9-8b30-9bba9d518559,GHA,7580205QT,7580205QT,"Kỹ thuật xây dựng công trình giao thông (gồm 3 chương trình chất lượng cao: Cầu - Đường bộ Việt - Pháp, Cầu - Đường bộ Việt - Anh, Công trình Giao thông đô thị Việt - Nhật)",tuyensinh247,330,true
ccdbe524-a56f-5c7f-9ec6-27ea1cf2ed40,GHA,7580210,7580210,Kỹ thuật cơ sở hạ tầng,tuyensinh247,330,true
de439992-b828-5347-a483-5af44f28f02c,GHA,7510104,7580215,Kỹ thuật an toàn giao thông (Ngành tuyển sinh các năm trước: Công nghệ kỹ thuật giao thông - Chuyên ngành: Kỹ thuật an toàn giao thông),tuyensinh247,330,true
41773888-13cb-5403-bf9c-d9eb0c6f021f,GHA,7580301,7580301,Kinh tế xây dựng,tuyensinh247,330,true
2b495c0c-7bfb-5812-9b02-ebfc03dd5249,GHA,7580301,7580301 QT,Kinh tế xây dựng (Chương trình CLC Kinh tế xây dựng công trình GT Việt-Anh),tuyensinh247,330,true
ce002e19-962a-5a84-b92e-cfaee74e8010,GHA,7580301QT,7580301QT,Kinh tế xây dựng (Chương trình chất lượng cao Kinh tế xây dựng công trình Giao thông Việt - Anh),tuyensinh247,330,true
a441b886-b8eb-5f46-9005-44b89a10a6f5,GHA,7580302,7580302,Quản lý xây dựng,tuyensinh247,330,true
1405ee31-04cd-51a7-b70f-cfd496384d01,GHA,7580302,7580302 LK,"Chương trình liên kết quốc tế Ngành Quản lý xây dựng (Đại học Bedfordshire -Vương Quốc Anh cấp bằng, Học hoàn toàn bằng tiếng Anh)",tuyensinh247,330,true
8408b11f-7d2a-52ae-82a3-473e9d267516,GHA,7580302,7580302 QT,Quản lý xây dựng (Chương trình chất lượng cao Quản lý xây dựng Việt - Anh),tuyensinh247,330,true
1ca15617-05d8-5b8e-a45d-d453e2a89e25,GHA,7580302LK,7580302LK,Chương trình liên kết quốc tế Ngành Quản lý xây dựng (Đại học Bedfordshire - nước Anh cấp bằng),tuyensinh247,330,true
8134198d-88b2-5be7-a661-02fd32b040f4,GHA,7580302QT,7580302QT,Quản lý xây dựng (Chương trình chất lượng cao Quản lý xây dựng Việt - Anh),tuyensinh247,330,true
1f43bb93-f6c7-599c-8a18-62326fbe83fe,GHA,7810103,7810103,Quản trị dịch vụ du lịch và lữ hành,tuyensinh247,330,true
e3bc4a70-157a-594c-a4db-7ba359346d4d,GHA,7840101,7840101,Khai thác vận tải,tuyensinh247,330,true
86d8d43c-784f-581b-ab83-a80f0606ef5a,GHA,7840101,7840101 DS,"Khai thác vận tải (chuyên ngành Khai thác và quản lý đường sắt tốc độ cao, Khai thác và quản lý đường sắt đô thị)",tuyensinh247,330,true
a2257429-4149-5e28-b0ef-6d342b20bf49,GHA,7840104,7840104,Kinh tế vận tải,tuyensinh247,330,true
2d0a387a-fe48-5aca-8870-86a573611d07,GNT,7140221,7140221,Sư phạm Âm nhạc,tuyensinh247,417,true
181b93fd-d31e-5f9b-b055-d6a73f615a41,GNT,7140222,7140222,Sư phạm Mỹ thuật,tuyensinh247,417,true
5b48eb1b-1b15-5c1d-8084-1241c563d71e,GNT,7210103,7210103,Hội họa,tuyensinh247,417,true
e89737d3-ba83-587c-92a9-2c19f25bdafc,GNT,7210205,7210205,Thanh nhạc,tuyensinh247,417,true
0b86eaca-d440-5337-a917-2f88eb33f134,GNT,7210208,7210208,Piano,tuyensinh247,417,true
5ebe1371-7bcf-5c39-8583-4b2477564bf4,GNT,7210234,7210234,Diễn viên Kịch + Điện ảnh,tuyensinh247,417,true
45e56c72-c6a7-52c4-8f75-ffbba92f2f8b,GNT,7210403,7210403,Thiết kế đồ họa,tuyensinh247,417,true
4eb993a3-b4fe-5d60-9b62-184012b8869c,GNT,7210404,7210404,Thiết kế Thời trang,tuyensinh247,417,true
6091a5c9-40c0-57e2-93f7-e171f65dce0f,GNT,7229042,7229042,Quản lý văn hóa,tuyensinh247,417,true
50f46c44-421a-5186-a36b-610d0252221f,GNT,7540204,7540204,Công nghệ may,tuyensinh247,417,true
c6e377ae-fd2e-516b-8a05-ea278ff53790,GNT,7760101,7760101,Công tác xã hội,tuyensinh247,417,true
c60d4bb0-155e-5851-87b4-36c5ef701b83,GNT,7810101,7810101,Du lịch,tuyensinh247,417,true
a48a5769-7b2d-5c62-a542-5184e4653767,GTA,7340101,7340101,Quản trị kinh doanh,tuyensinh247,58,true
019decc7-8c4e-5e53-9095-0e7687af1fdc,GTA,7340122,7340122,Thương mại điện tử,tuyensinh247,58,true
648522ed-bf40-5fb8-82e7-51dcac6bfaaa,GTA,7340201,7340201,Tài chính - Ngân hàng,tuyensinh247,58,true
da5d36a1-9342-50b7-89f0-86843198ab38,GTA,7340301,7340301,Kế toán,tuyensinh247,58,true
21dd40cb-dce8-5d3b-bf7c-4b261aedf63d,GTA,7340301TN,7340301TN,Kế toán doanh nghiệp (TN),tuyensinh247,58,true
4e627c1b-c33f-59aa-906a-687fe0598896,GTA,7340301VP,7340301VP,Kế toán (học tại cơ sở VP),tuyensinh247,58,true
ada90069-f44a-50d8-93d5-e07825a2d398,GTA,7480102,7480102,Mạng máy tính và truyền thông dữ liệu,tuyensinh247,58,true
7b824af1-c299-5ec0-b1fc-a65c56998763,GTA,7480104,7480104,Hệ thống thông tin,tuyensinh247,58,true
b7e5e2a2-4c79-5656-85e8-f5af79db4e9d,GTA,7480201,7480201,Công nghệ thông tin,tuyensinh247,58,true
cad7b72c-043d-58c2-81e7-4d0b47caa773,GTA,7480201TN,7480201TN,Công nghệ thông tin (TN),tuyensinh247,58,true
1fa9c35d-723a-5dd6-95a3-d5449fec4fe8,GTA,7480201VP,7480201VP,Công nghệ thông tin (học tại cơ sở VP),tuyensinh247,58,true
60f80126-1533-5f50-9bc7-79e3bb64d0c7,GTA,7510102,7510102,Công nghệ kỹ thuật Công trình xây dựng,tuyensinh247,58,true
7f0e081d-66c2-5bd4-8dac-7ab19979e589,GTA,7510102TN,7510102TN,CNKT Công trình xây dựng (học tại cơ sở TN),tuyensinh247,58,true
17a9c2db-f82e-513c-bf1b-f3d81c73b2b3,GTA,7510102VP,7510102VP,CNKT Công trình xây dựng (học tại cơ sở VP),tuyensinh247,58,true
ecdadb75-656e-5f3a-82d2-b9cc897e78db,GTA,7510104,7510104,Công nghệ kỹ thuật Giao thông,tuyensinh247,58,true
8d5629be-502a-530f-8487-1d25984e8b1b,GTA,7510104TN,7510104TN,CNKT Giao thông (học tại cơ sở TN),tuyensinh247,58,true
a1f0436e-cbff-5920-ad4d-96df2c476bf4,GTA,7510104VP,7510104VP,CNKT Giao thông (học tại cơ sở VP),tuyensinh247,58,true
4df838ab-46b0-5a31-bb54-975b474d500b,GTA,7510201,7510201,Công nghệ kỹ thuật Cơ khí,tuyensinh247,58,true
fc87ccdd-584c-5962-a494-6cdfc7f34d0b,GTA,7510203,7510203,Công nghệ kỹ thuật Cơ - điện tử,tuyensinh247,58,true
daca1299-370f-5348-9c2a-8726c470f5ba,GTA,7510205,7510205,Công nghệ kỹ thuật Ô tô,tuyensinh247,58,true
76428532-5429-509d-8401-b970bdbb7106,GTA,7510205TN,7510205TN,CNKT Ô tô (học tại cơ sở TN),tuyensinh247,58,true
0ac92182-f0a6-593f-aa98-6f4dc5122eb3,GTA,7510205VP,7510205VP,CNKT Ô tô (học tại cơ sở VP),tuyensinh247,58,true
079e72ce-7b40-5f06-bb62-7fcf5c266f11,GTA,7510302,7510302,Công nghệ kỹ thuật Điện tử - viễn thông,tuyensinh247,58,true
a85ad61e-aa28-5c7f-b6c1-d98fe22dfb11,GTA,7510302VP,7510302VP,CNKT Điện tử - viễn thông (học tại cơ sở VP),tuyensinh247,58,true
f85cda20-9e1f-50b0-827e-20b221b18d6b,GTA,7510406,7510406,Công nghệ kỹ thuật Môi trường,tuyensinh247,58,true
1553cbb2-9a03-5a56-97d0-24b746191739,GTA,7510605,7510605,Logistics và quản lý chuỗi cung ứng,tuyensinh247,58,true
d6ed32fe-1570-5ad7-a3fc-d5fa85694b28,GTA,7510605VP,7510605VP,Logistics và quản lý chuỗi cung ứng (học tại cơ sở VP),tuyensinh247,58,true
3f8ff1bf-53e4-5193-83a4-77b1ce18b46d,GTA,7580301,7580301,Kinh tế xây dựng,tuyensinh247,58,true
daeab3e2-8098-5132-9e41-1e1a1df7e8a2,GTA,7580301TN,7580301TN,Kinh tế xây dựng (TN),tuyensinh247,58,true
