code,name,field_code,description
CT2,Tài chính công,kinh_te,
CT3,(1) Tài chính doanh nghiệp,kinh_te,
DA,Thiết kế Mỹ thuật số *,nghe_thuat,
DEN1,Răng - Hàm - Mặt,y_te,
DKS-KS1,"Luật Kiểm Sát (GT: Nam, miền Bắc)",phap_luat,
DKS-KS2,"Luật Kiểm Sát (GT: Nữ, miền Bắc)",phap_luat,
DKS-KS3,"Luật Kiểm Sát (GT: Nam, miền Nam)",phap_luat,
DKS-KS4,"Luật Kiểm Sát (GT: Nữ, miền Nam)",phap_luat,
DKS-LKT,Luật Kinh Tế,phap_luat,
DKS-LUAT,Luật (Cơ sở Hà Nội),phap_luat,
DKS-LUATMB,Luật (Cơ sở Hà Nội),phap_luat,
DKS-LUATMN,Luật (Cơ sở TPHCM),phap_luat,
DS01,Khoa học dữ liệu trong kinh tế và kinh doanh,khoa_hoc_tu_nhien,
DS7480201,Công nghệ thông tin,cntt,
DS7480202,An toàn thông tin,cntt,
EBBA,Quản trị kinh doanh (E-BBA),kinh_te,
EC,Công nghệ Kỹ thuật Điện tử - Viễn thông (Thiết kế vi mạch bán dẫn),dien_tu,
ECON01,Kinh tế đầu tư,kinh_te,
ECON02,Chất lượng cao Kinh tế đầu tư,kinh_te,
ECON03,Kinh tế quốc tế,kinh_te,
ED2,Công nghệ Giáo dục,giao_duc,
ED2x,Công nghệ Giáo dục,giao_duc,
ED2y,Công nghệ Giáo dục,giao_duc,
ED3,Quản lý Giáo dục,giao_duc,
ED5,Tâm lý học công nghiệp và tổ chức (mới),y_te,
EE-E18,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),dien_tu,
EE-E18x,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),dien_tu,
EE-E18y,Hệ thống điện và năng lượng tái tạo (CT tiên tiến),dien_tu,
EE-E8,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),dien_tu,
EE-E8x,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),dien_tu,
EE-E8y,Kỹ thuật điều khiển-Tự động hóa (CT tiên tiến),dien_tu,
EE-EP,Tin học công nghiệp và Tự động hóa (CT Việt - Pháp PFIEV),dien_tu,
EE-Epx,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),dien_tu,
EE-Epy,Tin học công nghiệp và Tự động hóa (Chương trình Việt - Pháp PFIEV),dien_tu,
EE1,Kỹ thuật điện,ky_thuat,
EE1x,Kỹ thuật điện,ky_thuat,
EE1y,Kỹ thuật điện,ky_thuat,
EE2,Kỹ thuật điều khiển & Tự động hóa,dien_tu,
EE2X,Kỹ thuật điều khiển & Tự động hóa,dien_tu,
EE2y,Kỹ thuật điều khiển & Tự động hóa,dien_tu,
EEE-A1,Kỹ Thuật Điều Khiển Và Tự Động Hóa,dien_tu,
EEE-AI,Kỹ Thuật Điều Khiển Và Tự Động Hóa (Robot Và Trí Tuệ Nhân Tạo),dien_tu,
EEE1,Kỹ Thuật Điều Khiển Và Tự Động Hóa,dien_tu,
EEE2,Kỹ Thuật Y Sinh (Điện Tử Y Sinh),y_te,
EEE3,Kỹ Thuật Điện Tử - Viễn Thông (Hệ Thống Nhúng Thông Minh Và Iot),cntt,
EEE4,Kỹ Thuật Điện Tử - Viễn Thông (Thiết Kế Vi Mạch Bán Dẫn),dien_tu,
EM,Thương mại Điện tử,dien_tu,
EM-E13,Phân tích Kinh doanh (CT tiên tiến),kinh_te,
EM-E13x,Phân tích Kinh doanh (CT tiên tiến),kinh_te,
EM-E13y,Phân tích Kinh doanh (CT tiên tiến),kinh_te,
EM-E14,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),kinh_te,
EM-E14x,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),kinh_te,
EM-E14y,Logistics và Quản lý chuỗi cung ứng (CT tiên tiến),kinh_te,
EM-E17,Kế toán (mới) (CT tiên tiến),kinh_te,
EM1,Quản lý Năng lượng,dien_tu,
EM1x,Quản lý Năng lượng,dien_tu,
EM1y,Quản lý Năng lượng,dien_tu,
EM2,Quản lý Công nghiệp,kinh_te,
EM2x,Quản lý Công nghiệp,kinh_te,
EM2y,Quản lý Công nghiệp,kinh_te,
EM3,Quản trị Kinh doanh,kinh_te,
EM3x,Quản trị Kinh doanh,kinh_te,
EM3y,Quản trị Kinh doanh,kinh_te,
EM4,Kế toán (mới) (CT tiên tiến),kinh_te,
EM4x,Kế toán (mới) (CT tiên tiến),kinh_te,
EM4y,Kế toán (mới) (CT tiên tiến),kinh_te,
EM5,Tài chính-Ngân hàng,kinh_te,
EM5x,Tài chính-Ngân hàng,kinh_te,
EM5y,Tài chính-Ngân hàng,kinh_te,
ENV1,KHOA HỌC MÔI TRƯỜNG (SỨC KHOẺ MÔI TRƯỜNG VÀ PHÁT TRIỂN BỀN VỮNG),moi_truong,
EP01,Khởi nghiệp và phát triển kinh doanh (BBAE),kinh_te,
EP02,Khoa học tính toán trong Tài chính và Bảo hiểm,khoa_hoc_tu_nhien,
EP03,Phân tích dữ liệu kinh tế (EDA),kinh_te,
EP04,Kế toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),kinh_te,
EP05,Kinh doanh số (E-BDB),kinh_te,
EP06,Phân tích kinh doanh (BA),kinh_te,
EP07,Quản trị điều hành thông minh (E-SOM),kinh_te,
EP08,Quản trị chất lượng và Đổi mới (E-MQI),kinh_te,
EP09,Công nghệ tài chính và Ngân hàng số,kinh_te,
EP10,Tài chính và Đầu tư (BFI),kinh_te,
EP11,Quản trị khách sạn quốc tế (IHME),du_lich,
EP12,Kiểm toán tích hợp chứng chỉ quốc tế (ICAEW CFAB),kinh_te,
EP13,Kinh tế học tài chính (FE),kinh_te,
EP14,Logistics và Quản lý CCU tích hợp chứng chỉ Logistic quốc tế (LSIC),kinh_te,
EP15,Khoa học dữ liệu,khoa_hoc_tu_nhien,
EP16,Trí tuệ nhân tạo,cntt,
EP17,Kỹ thuật phần mềm,ky_thuat,
EP18,Quản trị giải trí và sự kiện,du_lich,
EP19,Công nghệ Marketing,kinh_te,
EP20,Công nghệ Logistics và Quản trị chuỗi cung ứng,kinh_te,
EP21,Kiểm toán nội bộ,kinh_te,
EP22,Kinh tế quốc tế,kinh_te,
EP23,Kinh tế số (dự kiến),kinh_te,
EP24,Kinh tế Y tế,kinh_te,
EP25,Phát triển quốc tế,khoa_hoc_xa_hoi,
EP26,Công nghệ môi trường và phát triển bền vững,moi_truong,
EP27,Quản trị công nghiệp sáng tạo,kinh_te,
EP28,Quản trị nhân lực quốc tế,kinh_te,
EP29,Quản trị rủi ro định lượng,kinh_te,
EP30,Toán ứng dụng (dự kiến),toan_va_thong_ke,
EP31,Thẩm định giá,kinh_te,
EP32,Thống kê và Trí tuệ kinh doanh,kinh_te,
EPMP,Quản lý công và Chính sách (E-PMP),khoa_hoc_xa_hoi,
ET,Công nghệ Kỹ thuật Điện tử - Viễn thông (IC Design),dien_tu,
ET-E16,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),truyen_thong,
ET-E16x,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),truyen_thong,
ET-E16y,Truyền thông số và Kỹ thuật đa phương tiện (CT tiên tiến),truyen_thong,
ET-E4,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),dien_tu,
ET-E4x,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),dien_tu,
ET-E4y,Kỹ thuật Điện tử - Viễn thông (CT tiên tiến),dien_tu,
ET-E5,Kỹ thuật Y sinh (CT tiên tiến),y_te,
ET-E5x,Kỹ thuật Y sinh (CT tiên tiến),y_te,
ET-E5y,Kỹ thuật Y sinh (CT tiên tiến),y_te,
ET-E9,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),cntt,
ET-E9x,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),cntt,
ET-E9y,Hệ thống nhúng thông minh và IoT (tăng cường tiếng Nhật),cntt,
ET-LUH,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),dien_tu,
ET-LUHX,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),dien_tu,
ET-LUHY,Điện tử - Viễn thông - ĐH Leibniz Hannover (CHLB Đức),dien_tu,
ET1,Kỹ thuật Điện tử-Viễn thông,dien_tu,
ET1x,Kỹ thuật Điện tử-Viễn thông,dien_tu,
ET1y,Kỹ thuật Điện tử-Viễn thông,dien_tu,
ET2,Kỹ thuật Y sinh,y_te,
ET2x,Kỹ thuật Y sinh,y_te,
ET2y,Kỹ thuật Y sinh,y_te,
EV1,Kỹ thuật Môi trường,moi_truong,
EV1x,Kỹ thuật Môi trường,moi_truong,
EV1y,Kỹ thuật Môi trường,moi_truong,
EV2,Quản lý Tài nguyên và Môi trường,moi_truong,
EV2x,Quản lý Tài nguyên và Môi trường,moi_truong,
EV2y,Quản lý Tài nguyên và Môi trường,moi_truong,
F0L1,Luật Kinh Tế,phap_luat,
F0L2,Luật Kinh Doanh,phap_luat,
F0L3,Luật,phap_luat,
F0L4,Luật Quốc Tế,phap_luat,
F0L5,Luật Thương Mại Quốc Tế,phap_luat,
F0S1,Đông Phương Học,nhan_van,
FBE1,Quản Trị Kinh Doanh,kinh_te,
FBE10,Kinh Tế Và Quản Lý Đầu Tư*,kinh_te,
FBE11,Kinh Doanh Quốc Tế (Chương Trình Học Bằng Tiếng Việt)*,kinh_te,
FBE12,Kinh Doanh Thương Mại*,kinh_te,
FBE2,Kế Toán,kinh_te,
FBE3,Tài Chính - Ngân Hàng,kinh_te,
FBE4,Quản Trị Nhân Lực,kinh_te,
FBE5,Kiểm Toán,kinh_te,
FBE6,Kinh Doanh Quốc Tế (Các Học Phần Chuyên Ngành Học Bằng Tiếng Anh),nhan_van,
FBE7,Logistics Và Quản Lý Chuỗi Cung Ứng (Một Số Học Phần Chuyên Ngành Học Bằng Tiếng Anh),nhan_van,
FBE8,Marketing (Một Số Học Phần Chuyên Ngành Học Bằng Tiếng Anh),nhan_van,
FBE9,Công Nghệ Tài Chính,kinh_te,
FBES,Luật Kinh Tế,phap_luat,
FIDT1,Kinh Tế Số,kinh_te,
FIDT10,Quan Hệ Công Chúng*,truyen_thong,
FIDT2,Quản Trị Kinh Doanh (Kinh Doanh Số),kinh_te,
FIDT3,Thương Mại Điện Tử,dien_tu,
FIDT4,Logistics Và Quản Lý Chuỗi Cung Ứng (Logistics Số),kinh_te,
FIDT5,Marketing (Công Nghệ Marketing),kinh_te,
FIDT6,Truyền Thông Đa Phương Tiện,truyen_thong,
FIDT7,Công Nghệ Tài Chính,kinh_te,
FIDT8,Hệ Thống Thông Tin Quản Lý*,kinh_te,
FIDT9,Kinh Tế Quốc Tế (Phân Tích Dữ Liệu Kinh Doanh)*,kinh_te,
FIN01,Chất lượng cao Tài chính,kinh_te,
FIN02,Tài chính,kinh_te,
FIN03,Công nghệ tài chính,kinh_te,
FIN04,Chất lượng cao Hoạch định và tư vấn tài chính,van_tai,
FIN05,Công nghệ tài chính,kinh_te,
FL01,Ngôn ngữ Anh Tài chính – Ngân hàng,kinh_te,
FL02,Chất lượng cao Ngôn ngữ Anh Tài chính – Ngân hàng,kinh_te,
FL1,Tiếng Anh KHKT và Công nghệ,nhan_van,
FL1x,Tiếng Anh KHKT và Công nghệ,nhan_van,
FL1y,Tiếng Anh KHKT và Công nghệ,nhan_van,
FL2,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),nhan_van,
FL2x,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),nhan_van,
FL2y,Tiếng Anh chuyên nghiệp quốc tế (do ĐHBK Hà Nội và ĐH Plymouth Marjon - Vương quốc Anh cấp bằng),nhan_van,
FL3,Tiếng Trung KH&CN,nhan_van,
FL4,Tiếng Hàn KH&CN (mới),nhan_van,
FLC1,Ngôn Ngữ Trung Quốc,nhan_van,
FLE1,Ngôn Ngữ Anh,nhan_van,
FLF1,Ngôn Ngữ Pháp,nhan_van,
FLJ1,Ngôn Ngữ Nhật,nhan_van,
FLK1,Ngôn Ngữ Hàn Quốc,nhan_van,
FOL1,Luật Kinh Tế,phap_luat,
FOL2,Luật Kinh Doanh,phap_luat,
FOL3,Luật,phap_luat,
FOL4,Luật Quốc Tế,phap_luat,
FOL5,Luật Thương Mại Quốc Tế,phap_luat,
FOS1,Đông Phương Học,nhan_van,
FOS2,Việt Nam Học*,nhan_van,
FSP1,Vật lý tài năng,khoa_hoc_tu_nhien,
FTME,Y Học Cổ Truyền,y_te,
FTS1,Du Lịch (Định Hướng Quản Trị Du Lịch),du_lich,
FTS2,Quản Trị Khách Sạn,du_lich,
FTS3,Kinh Doanh Du Lịch Số,du_lich,
FTS4,Hướng Dẫn Du Lịch Quốc Tế,du_lich,
GA,Đồ họa Game,nghe_thuat,
GD,Thiết kế Đồ họa,nghe_thuat,
GD1,Sư phạm Toán học,giao_duc,
GD2,Sư phạm Ngữ văn,giao_duc,
GD3,Khoa học giáo dục và khác,khoa_hoc_tu_nhien,
GD4,Giáo dục Tiểu học,giao_duc,
GD5,Giáo dục Mầm non,giao_duc,
GHA01,Ngôn ngữ Anh,nhan_van,
GHA02,Toán ứng dụng (chuyên ngành Toán tin ứng dụng),cntt,
GHA03,Kinh tế (chuyên ngành: Kinh tế và quản lý đầu tư; Kinh tế bưu chính viễn thông),kinh_te,
GHA04,Quản trị kinh doanh,kinh_te,
GHA04QT,Quản trị kinh doanh (Chương trình CLC Quản trị kinh doanh Việt-Anh),kinh_te,
GHA05,Tài chính - Ngân hàng,kinh_te,
GHA06,Kế toán (chuyên ngành Kế toán tổng hợp),kinh_te,
GHA06QT,Kế toán (Chương trình CLC Kế toán tổng hợp Việt-Anh),kinh_te,
GHA10,Logistics và quản lý chuỗi cung ứng,kinh_te,
GHA10QT,Logistics và quản lý chuỗi cung ứng (Chương trình CLC Logistics và quản lý chuỗi cung ứng Việt -Anh),kinh_te,
GHA13,Khoa học máy tính,cntt,
GHA14,Công nghệ thông tin,cntt,
GHA14QT,Công nghệ thông tin (Chương trình CLC Công nghệ thông tin Việt-Anh),cntt,
GHA15,Trí tuệ nhân tạo,cntt,
GHA16,Kỹ thuật cơ khí (chuyên ngành: Công nghệ chế tạo cơ khí; Tự động hoá thiết kế cơ khí),dien_tu,
GHA16QT,Kỹ thuật cơ khí (Chương trình CLC Tự động hóa thiết kế cơ khí),dien_tu,
GHA17,Kỹ thuật cơ điện tử,ky_thuat,
GHA18,Kỹ thuật nhiệt (chuyên ngành: Kỹ thuật nhiệt lạnh và điều hoà không khí),ky_thuat,
GHA19,Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt; Máy xây dựng; Kỹ thuật máy động lực),xay_dung,
GHA19DS,Kỹ thuật cơ khí động lực (chuyên ngành: Kỹ thuật phương tiện đường sắt tốc độ cao),ky_thuat,
GHA20,Kỹ thuật ô tô,ky_thuat,
GHA20QT,Kỹ thuật ô tô (Chương trình CLC Kỹ thuật ô tô Việt - Anh),ky_thuat,
GHA21,Kỹ thuật điện (chuyên ngành: Trang bị điện trong công nghiệp và GTVT; Hệ thống điện trong giao thông và công nghiệp),dien_tu,
GHA21DS,Kỹ thuật điện (chuyên ngành: Hệ thống điện đường sắt tốc độ cao; đường sắt đô thị),dien_tu,
GHA22,Kỹ thuật điện tử - viễn thông (chuyên ngành: Kỹ thuật viễn thông; Kỹ thuật thông tin và truyền thông),dien_tu,
GHA22BD,Kỹ thuật điện tử - viễn thông (chuyên ngành: Kỹ thuật điện tử và tin học công nghiệp),dien_tu,
GHA22QT,Kỹ thuật điện tử - viễn thông (Chuyên ngành Kỹ thuật điện tử và tin học công nghiệp),dien_tu,
GHA23,Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Tự động hoá; Kỹ thuật điều khiển và tự động hoá giao thông),dien_tu,
GHA23DS,Kỹ thuật điều khiển và tự động hoá (chuyên ngành: Điều khiển và thông tin tín hiệu đường sắt hiện đại),dien_tu,
GHA24,Kỹ thuật robot (chuyên ngành Kỹ thuật robot & trí tuệ nhân tạo),dien_tu,
GHA33,Kỹ thuật máy tính (theo hướng chuyên sâu vi mạch-bán dẫn; bao gồm lớp kỹ sư tài năng),cntt,
GTADATT2,Công nghệ thông tin (tăng cường tiếng Anh),cntt,
GTADCAI2,Trí tuệ nhân tạo,cntt,
GTADCAI3,Trí tuệ nhân tạo,cntt,
GTADCAI4,Trí tuệ nhân tạo,cntt,
GTADCAI5,Trí tuệ nhân tạo,cntt,
GTADCAI6,Trí tuệ nhân tạo,cntt,
GTADCAI7,Trí tuệ nhân tạo,cntt,
GTADCAT2,An toàn dữ liệu và an ninh mạng,an_ninh,
GTADCBC2,"Quản lý, khai thác và bảo trì đường cao tốc",ky_thuat,
GTADCBG2,"Quản lý, khai thác và bảo trì đường cao tốc",ky_thuat,
GTADCBI2,Mô hình thông tin công trình giao thông (BIM),xay_dung,
GTADCBM2,Mô hình thông tin công trình (BIM) trong dự án HTGT,xay_dung,
GTADCCD1,CNKT Cầu đường bộ (học tại Vĩnh Phúc),xay_dung,
GTADCCD2,Công nghệ kỹ thuật xây dựng Cầu đường bộ,xay_dung,
GTADCCD3,CNKT XD Cầu đường bộ (học tại Thái Nguyên),xay_dung,
GTADCCDD2,Công nghệ kỹ thuật xây dựng cầu đường bộ (hợp tác doanh nghiệp),xay_dung,
GTADCCDJ2,"Công nghệ kỹ thuật xây dựng Cầu đường bộ (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",xay_dung,
GTADCCH2,Hạ tầng giao thông đô thị thông minh,xay_dung,
GTADCCI2,Thương mại quốc tế,kinh_te,
GTADCCK2,Công nghệ kỹ thuật Cơ khí,ky_thuat,
GTADCCM1,Công nghệ chế tạo máy,ky_thuat,
GTADCCM2,Công nghệ chế tạo máy,ky_thuat,
GTADCCMJ2,"Công nghệ chế tạo máy (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",ky_thuat,
GTADCCN2,Công nghệ kỹ thuật cơ điện tử,ky_thuat,
GTADCCO2,Công nghệ kỹ thuật cơ điện tử,ky_thuat,
GTADCCS2,CNKT xây dựng Đường sắt - Metro,xay_dung,
GTADCDD1,Công nghệ kỹ thuật XDCT DD&CN (học tại Vĩnh Phúc),xay_dung,
GTADCDD2,CNKT công trình xây dựng dân dụng và công nghiệp,xay_dung,
GTADCDD3,Công nghệ kỹ thuật XDCT DD&CN (học tại Thái Nguyên),xay_dung,
GTADCDM2,CNKT cơ khí đầu máy - toa xe và tàu điện Metro,ky_thuat,
GTADCDS2,Xây dựng Cầu – đường sắt,xay_dung,
GTADCDT1,CNKT Điện tử - viễn thông (học tại Vĩnh Phúc),dien_tu,
GTADCDT2,Công nghệ kỹ thuật điện tử - viễn thông,dien_tu,
GTADCDTJ2,"Công nghệ kỹ thuật Điện tử - Viễn thông (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",dien_tu,
GTADCDX2,CNKT công trình XD dân dụng và công nghiệp,ky_thuat,
GTADCEN2,Ngôn ngữ Anh,nhan_van,
GTADCFT2,Công nghệ tài chính,kinh_te,
GTADCGO2,Công nghệ kỹ thuật ô tô,ky_thuat,
GTADCH2,Hải quan và Logistics,kinh_te,
GTADCHL2,Hải quan và Logistics,kinh_te,
GTADCHQ2,Hải quan và Logistics,kinh_te,
GTADCHS2,Đường sắt tốc độ cao,van_tai,
GTADCHSA2,"Đường sắt tốc độ cao (công nghệ Hàn Quốc, tăng cường tiếng Anh)",nhan_van,
GTADCHT2,Hệ thống thông tin,cntt,
GTADCIT2,Công nghệ thông tin,cntt,
GTADCKB2,Kinh tế và quản lý bất động sản,kinh_te,
GTADCKN2,Kiến trúc nội thất,xay_dung,
GTADCKQ2,Kinh doanh quốc tế,kinh_te,
GTADCKQA2,Kinh doanh quốc tế,kinh_te,
GTADCKS2,Kinh doanh số,kinh_te,
GTADCKT1,Kế toán doanh nghiệp (học tại Vĩnh Phúc),kinh_te,
GTADCKT2,Kế toán doanh nghiệp,kinh_te,
GTADCKT21,Kế toán doanh nghiệp,kinh_te,
GTADCKT3,Kế toán doanh nghiệp,kinh_te,
GTADCKTI,Kế toán doanh nghiệp,kinh_te,
GTADCKX1,Kinh tế xây dựng,xay_dung,
GTADCKX2,Kinh tế xây dựng,xay_dung,
GTADCKX3,Kinh tế xây dựng,xay_dung,
GTADCLA2,Luật,phap_luat,
GTADCLD2,Lữ hành và du lịch,du_lich,
GTADCLDA2,Lữ hành và du lịch (tăng cường tiếng Anh),nhan_van,
GTADCLG1,Logistics và quản lý chuỗi cung ứng,kinh_te,
GTADCLG2,Logistics và quản lý chuỗi cung ứng,kinh_te,
GTADCLGA2,Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Anh),nhan_van,
GTADCLGJ2,"Logistics và quản lý chuỗi cung ứng (tăng cường tiếng Nhật, định hướng làm việc tại Nhật Bản)",kinh_te,
GTADCLH2,Logistics và hạ tầng giao thông,kinh_te,
GTADCLHA2,Hải quan và Logistics (tăng cường tiếng Anh),nhan_van,
GTADCMA2,Marketing,kinh_te,
GTADCMN2,Công nghệ và quản lý môi trường,moi_truong,
GTADCMQ2,Công nghệ và quản lý thiết bị xây dựng,xay_dung,
GTADCMQ3,Công nghệ và quản lý thiết bị xây dựng,xay_dung,
GTADCMQ4,Công nghệ và quản lý thiết bị xây dựng,xay_dung,
GTADCMQ5,Công nghệ và quản lý thiết bị xây dựng,xay_dung,
GTADCMQ6,Công nghệ và quản lý thiết bị xây dựng,xay_dung,
GTADCMS2,Digital Marketing,kinh_te,
GTADCMT2,CNKT cơ khí tàu thủy và công trình nổi,ky_thuat,
GTADCMX2,Máy và thiết bị tự động hóa xây dựng,dien_tu,
GTADCOD2,Cơ điện tử ô tô,ky_thuat,
GTADCODA2,Cơ điện tử - ô tô (tăng cường tiếng Anh),nhan_van,
GTADCOG2,Công nghệ ô tô và giao thông thông minh,ky_thuat,
GTADCOH2,Công nghệ ô tô điện và ô tô hybrid,ky_thuat,
GTADCOT1,Công nghệ kỹ thuật ô tô (học tại Vĩnh Phúc),ky_thuat,
GTADCOT2,Công nghệ kỹ thuật ô tô,ky_thuat,
GTADCOT3,Công nghệ kỹ thuật ô tô,ky_thuat,
GTADCOTI,Công nghệ kỹ thuật ô tô,ky_thuat,
GTADCPK2,Phân tích dữ liệu trong kinh tế,kinh_te,
GTADCQK2,Quản lý kinh tế,kinh_te,
GTADCQM2,Quản trị Marketing,kinh_te,
GTADCQMA2,Quản trị Marketing (tăng cường tiếng Anh),nhan_van,
GTADCQS2,Quản lý xây dựng số,xay_dung,
GTADCQS3,Quản lý xây dựng số,xay_dung,
GTADCQS4,Quản lý xây dựng số,xay_dung,
GTADCQS5,Quản lý xây dựng số,xay_dung,
GTADCQS6,Quản lý xây dựng số,xay_dung,
GTADCQT2,Quản trị doanh nghiệp,kinh_te,
GTADCQX2,Quản lý xây dựng,xay_dung,
GTADCQXD2,Quản lý xây dựng (hợp tác doanh nghiệp),xay_dung,
GTADCRT2,Công nghệ kỹ thuật Robot và Trí tuệ nhân tạo,dien_tu,
GTADCSS2,Xây dựng Cầu - Đường sắt,xay_dung,
GTADCTD2,Thương mại điện tử,dien_tu,
GTADCTDA2,Thương mại điện tử (tăng cường tiếng Anh),nhan_van,
GTADCTG2,Trí tuệ nhân tạo và giao thông thông minh,cntt,
GTADCTGA2,Trí tuệ nhân tạo và giao thông thông minh (tăng cường tiếng Anh),nhan_van,
GTADCTM2,Mạng máy tính và truyền thông dữ liệu,cntt,
GTADCTN2,Tài chính doanh nghiệp,kinh_te,
GTADCTQ2,Thanh tra và quản lý công trình giao thông,khoa_hoc_xa_hoi,
GTADCTT1,Công nghệ thông tin (học tại Vĩnh Phúc),cntt,
GTADCTT2,Công nghệ thông tin,cntt,
GTADCTTA2,Công nghệ thông tin (tăng cường tiếng Anh),cntt,
GTADCTTI,Công nghệ thông tin,cntt,
GTADCVL2,Logistics và vận tải đa phương thức,van_tai,
GTADCVM2,Công nghệ kỹ thuật vi mạch bán dẫn,ky_thuat,
GTADCVS2,Quản lý và điều hành vận tải đường sắt,van_tai,
GTADCVV2,Kỹ thuật vi điện tử và vật lý bán dẫn,khoa_hoc_tu_nhien,
GTADCXQ2,Xây dựng và quản lý hạ tầng đô thị,xay_dung,
GTADCXS2,Xây dựng và quản lý khai thác đường sắt đô thị,xay_dung,
GTADKLG2,Logistics - Trường Đại học Tongmyong - Hàn Quốc cấp bằng,kinh_te,
GTADKTT2,Công nghệ thông tin – ĐH Công nghệ thông tin và quản lý Ba Lan- UITM cấp bằng,cntt,
GTADNCD2,Công nghệ kỹ thuật xây dựng Cầu đường bộ,xay_dung,
GTADNDT2,Công nghệ kỹ thuật điện tử - viễn thông,dien_tu,
GTADNLG2,Logistics và quản lý chuỗi cung ứng,kinh_te,
HC0101QT,Thuế và Quản trị thuế (Theo định hướng ACCA),kinh_te,
HC0106QT,Hải quan và Logistics (Theo định hướng FIATA),kinh_te,
HC0108QT,Tài chính quốc tế (Theo định hướng CMA) *,kinh_te,
HC0109QT,Phân tích tài chính (Theo định hướng ICAEW CFAB),kinh_te,
HC0111QT,Tài chính doanh nghiệp (Theo định hướng ACCA),kinh_te,
HC0115QT,Ngân hàng (Theo định hướng ICAEW CFAB),kinh_te,
HC0119,Tài chính - Ngân hàng (CTĐT Thuế; Hải quan và nghiệp vụ ngoại thương; Tài chính quốc tế; Phân tích tài chính; Tài chính doanh nghiệp; Ngân hàng; Đầu tư tài chính; Tài chính số *),kinh_te,
HC0119QT,Đầu tư tài chính (Theo định hướng ICAEW CFAB),kinh_te,
HC0201QT,Kế toán doanh nghiệp (Theo định hướng ACCA),kinh_te,
HC0202QT,Kế toán quản trị và Kiểm soát quản lý (Theo định hướng CMA),kinh_te,
HC0203QT,Kế toán công (Theo định hướng ACCA),kinh_te,
HC0214,Kế toán (CTĐT Kế toán doanh nghiệp; Kế toán công; Kế toán và phân tích dữ liệu *),kinh_te,
HC0301QT,Quản trị doanh nghiệp (Theo định hướng ICAEW CFAB),kinh_te,
HC0303QT,Quản trị kinh doanh khách sạn (Theo định hướng AHLEI) *,du_lich,
HC0312,Quản trị kinh doanh (CTĐT Quản trị doanh nghiệp; Quản trị kinh doanh du lịch),du_lich,
HC0401,Tin học tài chính kế toán,kinh_te,
HC0512,Ngôn ngữ Anh (CTĐT Tiếng Anh tài chính kế toán; Tiếng Anh và tiếng Trung tài chính kế toán *),nhan_van,
HC0613,Kinh tế (CTĐT Kinh tế và quản lý nguồn lực tài chính; Kinh tế số *),kinh_te,
HC0701,Quản lý tài chính công,kinh_te,
HC0801,Tài chính bảo hiểm,kinh_te,
HC0901,Thẩm định giá và kinh doanh bất động sản,kinh_te,
HC0901QT,Thẩm định giá và kinh doanh bất động sản (Theo định hướng ACCA),kinh_te,
HC1001,Kiểm toán,kinh_te,
HC1001QT,Kiểm toán (Theo định hướng ICAEW CFAB),kinh_te,
HC1101,Marketing,kinh_te,
HC1102QT,Digital Marketing (Theo định hướng ICDL),kinh_te,
HC1201,Kinh tế đầu tư,kinh_te,
HC1201QT,Kinh tế đầu tư (Theo định hướng ACCA),kinh_te,
HC1301,Trí tuệ nhân tạo trong tài chính kế toán,kinh_te,
HC1412,Khoa học dữ liệu (CTĐT Khoa học dữ liệu trong tài chính; An ninh tài chính *),khoa_hoc_tu_nhien,
HC1501QT,Kinh doanh quốc tế (Theo định hướng ICAEW CFAB),kinh_te,
HC1601,Kinh tế chính trị - Tài chính,kinh_te,
HC1701,Luật kinh doanh,phap_luat,
