university_short_name,old_program_id,old_program_code,canonical_program_id,effective_from_year,effective_to_year,reason,is_verified
CMC,5119a890-ed89-5372-9a2b-da468090e916,7210403,6bea1152-e87a-5e3d-8740-60ff3309b205,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,68a75a10-caa9-5a19-a46a-acad82f10e95,7220210,5a557648-1118-55e9-81eb-28401daea212,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,b71535eb-55f9-5592-8b05-8191fe7cf4d7,7340101,b17a0b08-0878-56f0-b291-a9704ebb3cbd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,a0a080b3-d9ef-597c-9c6d-dce2830fffa9,7480101,84a74714-4be9-557b-aa7c-5e61f12ab08b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,57993e64-feb0-5d61-a6fa-92dcc09ee4d1,7480201,420acca6-dd21-5076-b6ca-f79cacbfc6ea,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,82728615-477c-54cb-900f-ceba7abf995b,IT-VJ,420acca6-dd21-5076-b6ca-f79cacbfc6ea,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CMC,511649bf-a7cc-56af-beb3-98ae624b3b42,IT-VK,420acca6-dd21-5076-b6ca-f79cacbfc6ea,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,454bce7c-eaa3-5a0b-97b3-ecaa430083ac,7860100,ee33d4eb-4ca0-5c1e-8f56-131286a3b3c2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,38cbaf5b-00a9-5426-a9fe-e4f636f19cac,7860100_Nam_1,ee33d4eb-4ca0-5c1e-8f56-131286a3b3c2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,8886e94a-9072-5992-8427-916ea25a8146,7860100_Nam_2,ee33d4eb-4ca0-5c1e-8f56-131286a3b3c2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,b156b2dc-7c8d-5292-ac45-7defd6915a21,7860100_Nam_3,ee33d4eb-4ca0-5c1e-8f56-131286a3b3c2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,1a07f67d-d6fa-551f-b6b6-28157d22b88f,7860100_Nam_8,ee33d4eb-4ca0-5c1e-8f56-131286a3b3c2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,ce8c914a-4eb7-5e94-bb21-fbb069d6cd32,7860100_Nu_1,68583cf6-51e0-594d-a936-fa2492d05a8a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,394c3268-1d90-5a3a-b765-55148fca8949,7860100_Nu_2,68583cf6-51e0-594d-a936-fa2492d05a8a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,f820ab04-3fe9-5039-9b2e-5ebd794ddf37,7860100_Nu_3,68583cf6-51e0-594d-a936-fa2492d05a8a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
CSH,52bf3df8-8bb7-515a-9486-cf94205515fd,7860100_Nu_8,68583cf6-51e0-594d-a936-fa2492d05a8a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCH,08df91c4-0807-55f7-9f40-ba21a258a192,7860207,f1cebae8-ac6f-5dc1-8f63-37e42eef3f52,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,676f7eb1-73c3-53bb-a473-05937ef3386e,7320113,1b66392f-e40e-5a13-9e28-5bac7d2578fe,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,bec61acc-0425-55b5-9237-49c694a8c81d,7329001,1b66392f-e40e-5a13-9e28-5bac7d2578fe,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,355a2260-69c7-5eb6-8861-723ccb976864,7340125,a386bc74-f236-5426-a671-5af8678007d4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,d6a40612-39b2-5036-b68e-e272952905d6,74802021,f57725a4-7330-5594-b424-c4e9ea4a03e2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,43192637-1c4f-5585-9df4-10915addf21d,7510204,8592a6b0-b12b-5116-884e-06c5ba5bd725,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,ad0a0f87-2847-5134-964a-1ccf4a61c59b,7510209,206ffcd0-4046-5956-b094-a2dc165c493b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,9e3ac959-26bb-50de-b44a-5a45907a68d9,7510213,812143d4-11c8-5387-93f9-eb173653dd11,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,7d441f5b-1d5b-5542-9432-a0601c97ada5,7519003,18aaa143-eb1d-5443-82f6-4ae9754818c5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,ba4dd652-5dfe-5e12-8b35-7d1ef77377aa,7519004,812143d4-11c8-5387-93f9-eb173653dd11,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,e5d0bf31-c77b-5c90-a9e5-eec189cf0dba,7519005,8592a6b0-b12b-5116-884e-06c5ba5bd725,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCN,33e58a73-67a4-585e-8d41-11db76091f99,7519007,0dd59373-7e2d-5ecf-9e0d-b8f1f56b8ec5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DCQ,9530fd11-ff43-529e-8432-d171d44939a3,7340202,044e1f16-1733-52a9-9a1b-b760bec0ec3d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DDU,8e659135-dc63-598b-b52a-fc22041c8c49,7240301,304552f4-2d00-5bc4-95c7-d40aa1c21d4f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKH,87839443-0c0b-51b5-85f3-126862ca7e9d,7720201​,716b400d-b42e-593e-9d9c-2452c37b3fa9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKH,4abebd41-10c5-56ac-8049-fa5fb4cc0913,7720203​,9918e1b5-dae0-52e5-a609-7ef03bc6042f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,3cdbf242-3827-5cf7-99d8-9e183ead9d71,7220201,e25ff552-4cc0-5c51-801e-8c62ea0566a5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,37e3041e-d36d-5d60-b41c-c5a140e157db,7340101,93914edb-1a71-5b66-abca-a6d01f413f64,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,e316db51-af9d-5813-abe7-48afa21005a8,7340121,2108f961-085f-50e3-9aa7-1829989ca3ad,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,1823f28a-a3b3-50ac-97cb-fa89f0122742,7340201,50f6d371-81d0-5235-b20d-08585f4cb699,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,ef6b5901-3706-519a-9c77-b0cf30c60243,7340204,0ac9c928-8dd9-53eb-8eb9-25d5b8847029,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,8e30af4c-2a43-5362-9162-444013a7eeb8,7340301,e0bc6c69-7138-56c2-bc30-33dadb30a207,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,4fe4dc00-374b-54a8-8ac2-a73e09129814,7460108,94b3123a-a8ce-54aa-885e-44039231a1a7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,bbe1d80b-1315-52c5-b431-ad2d848e5c8d,7460108DKD,94b3123a-a8ce-54aa-885e-44039231a1a7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,39e22826-ee35-5293-b840-eba4d9d35b82,7480102,83d7a343-414f-5ebd-9e43-0c5ee21cd02d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,8b7d2b04-750f-58e7-b99a-765c253a332f,7480108,ad5bcba0-2dfa-57c7-b6e0-a3f84180089f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,9e28590a-89ef-5e7e-b96d-6cd75194550d,7480201,82e9ff69-97d6-5d0d-8213-3e4c08e72426,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,dc94c2b2-02b1-51d2-9482-0c64e0c18c27,7510201,cc8ade27-f487-5ba3-8d60-fa16c1045a5a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,76a0fc80-cb46-5659-b64a-fcef9536d1c0,7510203,c5cdb555-5cad-5d25-9fe0-5c5568ebcf10,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,1b46d591-0398-53e7-b7d6-3da7b961b0d9,7510205,eb6c94fc-fd9c-5f3c-a433-113da4d6269c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,6eb69e63-1c8f-5fce-8323-b80e74fdac44,7510301,4f557594-a2d6-5b5e-895a-770a75118892,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,a054c727-474c-5c91-9451-5a1ae8ff3fbc,7510302,e780a8ae-d68e-5a10-beda-19e361e69a3c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,57ed8acb-0941-5cc0-a8f9-da28d680e5a1,7510303,483cfff8-c14f-5345-98bc-8f56b9044a83,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,a6d50730-ceea-5bae-9c2e-690b233c5b8d,7540101,28328d4e-0d2e-59b8-bc92-272cfc9a9092,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,7ae47bb6-8c92-5ce3-8edd-df1980b221fd,7540106DKD,77510d7d-39dd-5190-8a66-273a1dd9e046,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,23f5a888-aafe-5a0a-9042-8fffa9b5a2ae,7540203DKD,98b36038-2670-5cd0-a849-6ce2b5e616e6,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,af279776-4c39-5624-a8d8-171148c448eb,7540204,4ba65fee-7423-528d-9702-c95afd92b34b,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,c60242f7-aebd-5c81-a98b-02414a03a3bb,7810103,d3c445d8-ea4c-5cbe-a1f9-a413f7ad5efa,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKK,7c232342-431e-5288-851e-ea360fe2a2f4,7810201DKD,c7c7281f-96db-5891-aaee-466d12a7240a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DKS,7bee8a5a-623a-5a93-af22-386a374a0fa8,DKS-LUAT,9a1f2031-72a9-5254-bcab-26eee08e4334,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,27a7b0f3-c9fe-5033-988f-e2ed9b5c4ee1,7310101,9b91326a-fa81-565d-a8a4-f6ef754b19e1,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,ce92c8b3-9821-5473-a1c5-24bc35843947,7310401,6f55a2e8-d7a2-501b-8c82-b4074e54eda9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,d2b7297d-36cd-5056-ad69-25444f819d26,7340101,cc231296-1e7d-5ecd-a5d6-0032364722fa,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,3d8839ea-aa4b-54e5-b5ed-d82de830abbf,7340201,5d02f01a-1845-57de-8deb-65048420191a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,aa85bf5d-44f4-54f9-b1d8-a2903e43056f,7340204,3921eff6-12b2-5386-9ab3-9323f7171ff4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,140a1ca9-5a44-58c6-8dca-75b528e11351,7340301,ae6bf92f-f834-5723-a697-6396ab190871,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,0ef6df3b-5674-5f6e-aa6f-c637aed00874,7340404,04c23b4c-fadf-5bdf-9d49-0327d971f185,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,e4d4ae45-a5e2-5713-9bdd-89d8388a6471,7760101,d8ee5759-ff78-5d0f-bf66-0441ed43edcd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DLX,36f9e4b4-1271-5480-9288-f66b2712b1a8,7810103,8dd03ee6-ab44-541b-95b2-6b3c0ec32034,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,3fc25450-4043-55a4-a893-9df53f89fd8f,7340301PH,200cd99f-5e17-5e8c-b728-fac57812ee7a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,ee3fba6a-f61a-525e-ae79-22a582175b1a,7440221,590f17f7-22b9-50de-84a9-f9458b4d0a64,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,c659dcb2-a453-51fa-a489-69ede8b7a425,7480201PH,8cc4397e-1a91-5c5b-b8d4-67f372ed298f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,b2b3ff1c-6fc2-5e5b-8374-e41fcffc1c92,7510406PH,23d03536-f2f9-552e-b1b2-b826845b38c4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,c49b39b0-b13b-5474-96ba-195b5ec6d35b,75I0406PH,23d03536-f2f9-552e-b1b2-b826845b38c4,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,8e000a5e-b5a2-58d6-b7bc-5a7a6ed8defe,7810103PH,ac96c761-fe86-5269-b7bd-e1ffa04f0634,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DMT,8ae375ba-48d6-5ecf-8644-21e4eb8096e0,7850101PH,9af965cb-f083-57fe-8e83-2ddaef36b404,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DQK,114b87a1-762c-5b38-a896-eac7eed34000,7340201,001963a4-e072-56ef-8e50-8b5fcdd83a3c,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
DTL,29755a20-e649-5cda-a3e9-1e27dbdae6e0,7340106,ea880270-711a-5b11-8d8c-16db48e1f1ca,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
ETU,c0de1ce2-67ff-56b2-9ad5-f2451c66efac,7329001,efeb421c-2ed2-5084-93e1-e6111826e02f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,3a9626ca-3017-5813-9c33-a424ef318638,7340101 LK,6cb85193-3966-5a95-9b11-d1a29b276b90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,a20cae3a-6224-5bb8-87e4-322f4afc4683,7340101 QT,6cb85193-3966-5a95-9b11-d1a29b276b90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,4b9183a6-2726-52aa-9f02-36e4b75f8464,7340101LK,6cb85193-3966-5a95-9b11-d1a29b276b90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,5a0048e7-285d-5991-b14b-0cf059141748,7340101QT,6cb85193-3966-5a95-9b11-d1a29b276b90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,199216f3-45a6-53d2-aa10-55a945c011c4,7340110QT,6cb85193-3966-5a95-9b11-d1a29b276b90,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,f534bbf6-99f0-5f93-ad46-fe577efbc7b7,7340301 QT,6dff9275-860a-5ae5-9de7-b5b2b8298d78,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,912d3a5e-a50d-5102-b434-2ab55710db4e,7340301QT,6dff9275-860a-5ae5-9de7-b5b2b8298d78,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,e095f70e-6ebc-5882-951d-4fc0e4682514,7480201 QT,39da0434-24bd-5a9f-8a13-176f9445ccbd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,5bf4ce1e-4543-5d91-94d5-321a6da05485,7480201QT,39da0434-24bd-5a9f-8a13-176f9445ccbd,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,3894788b-8ac3-5e97-93fc-a3e6a114f3a6,7520103 QT,930fe249-3705-572a-99cb-94939c4cbaf9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,3f61dac2-93d5-58d5-900e-d681da950f8c,7520103QT,930fe249-3705-572a-99cb-94939c4cbaf9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,652693d7-04a9-58cf-8650-3e80e2432ffb,7520116 DS,1819e604-2ab1-5829-977c-606e624a6f61,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,c1364600-afd8-527c-8e19-fdc06648fd2f,7520201 DS,622ac01c-23a9-5a41-b5e1-939c5d14a5c6,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,b5e33dd4-1e39-50c3-a72b-3e9b149c4b5b,7520216 DS,11c6409e-0f6b-5694-b601-0ee4e5478e9d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,3a44b9e2-e940-550d-a302-4bfd81247df4,7520216-GTTM,11c6409e-0f6b-5694-b601-0ee4e5478e9d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,f1b033eb-be02-5799-80c1-acd5bb603db5,7520218,02c14520-2400-58a3-8706-78a1ae3cead7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,d78ad56e-f995-570b-a4fb-0769194f7f63,7580201 QT,17afa26f-fc3a-592f-b864-fdc630c86ea2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,c00a2e8a-eeb0-54eb-8696-6d69e1329a55,7580201QT,17afa26f-fc3a-592f-b864-fdc630c86ea2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,cbe71e28-d967-5b92-8985-c707e3fd611d,7580201QT-01,17afa26f-fc3a-592f-b864-fdc630c86ea2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,1823140b-5762-5566-93e4-3ca977a39aea,7580201QT-02,17afa26f-fc3a-592f-b864-fdc630c86ea2,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,e9ea7d8a-ef9b-5e0c-9b32-ffedaafddca1,7580205 DS,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,10a43f9c-c208-5f4e-a9e3-9841aae1ceda,7580205 LK,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,fb288832-12bc-5d46-9210-a14307c3700d,7580205 QT,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,dff47227-d526-5c1a-b2b9-c4575937459f,7580205 QT1,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,9dd20490-30b9-5dbd-849c-2f0314614aa4,7580205 QT2,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,e6b25f31-99ce-5d68-8825-1010573b95ff,7580205 QT3,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,8520622f-9da9-5ce9-8b30-9bba9d518559,7580205QT,561decfd-a83e-5790-94fc-99f06547024a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,2b495c0c-7bfb-5812-9b02-ebfc03dd5249,7580301 QT,41773888-13cb-5403-bf9c-d9eb0c6f021f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,ce002e19-962a-5a84-b92e-cfaee74e8010,7580301QT,41773888-13cb-5403-bf9c-d9eb0c6f021f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,1405ee31-04cd-51a7-b70f-cfd496384d01,7580302 LK,a441b886-b8eb-5f46-9005-44b89a10a6f5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,8408b11f-7d2a-52ae-82a3-473e9d267516,7580302 QT,a441b886-b8eb-5f46-9005-44b89a10a6f5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,1ca15617-05d8-5b8e-a45d-d453e2a89e25,7580302LK,a441b886-b8eb-5f46-9005-44b89a10a6f5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,8134198d-88b2-5be7-a661-02fd32b040f4,7580302QT,a441b886-b8eb-5f46-9005-44b89a10a6f5,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GHA,86d8d43c-784f-581b-ab83-a80f0606ef5a,7840101 DS,e3bc4a70-157a-594c-a4db-7ba359346d4d,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,019decc7-8c4e-5e53-9095-0e7687af1fdc,7340122,e8ba6852-0ccc-5730-afb8-a6c072294efa,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,da5d36a1-9342-50b7-89f0-86843198ab38,7340301,cce98bf3-9d22-59a1-bcd8-e385536526e9,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,21dd40cb-dce8-5d3b-bf7c-4b261aedf63d,7340301TN,61bf0e57-0d0d-501e-a702-884ae36f65e3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,7b824af1-c299-5ec0-b1fc-a65c56998763,7480104,c164fc3d-e104-557d-ad04-6a82033cc997,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,b7e5e2a2-4c79-5656-85e8-f5af79db4e9d,7480201,8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,cad7b72c-043d-58c2-81e7-4d0b47caa773,7480201TN,8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,1fa9c35d-723a-5dd6-95a3-d5449fec4fe8,7480201VP,8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,fc87ccdd-584c-5962-a494-6cdfc7f34d0b,7510203,c5cc058a-7762-5a52-b711-03935cae655f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,daca1299-370f-5348-9c2a-8726c470f5ba,7510205,9997a161-eb9e-54b5-82cd-b572fe56234a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,079e72ce-7b40-5f06-bb62-7fcf5c266f11,7510302,89d380d6-27ec-5e1e-ab34-76f53510332e,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,1553cbb2-9a03-5a56-97d0-24b746191739,7510605,0a9ce597-0a23-5492-8209-479a484fed03,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,d6ed32fe-1570-5ad7-a3fc-d5fa85694b28,7510605VP,0a9ce597-0a23-5492-8209-479a484fed03,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,3f8ff1bf-53e4-5193-83a4-77b1ce18b46d,7580301,a876da04-6b77-5812-83d4-8332a142ae3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,daeab3e2-8098-5132-9e41-1e1a1df7e8a2,7580301TN,a876da04-6b77-5812-83d4-8332a142ae3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,41d9f665-66eb-5058-a89b-7a8c1e344593,7580301VP,a876da04-6b77-5812-83d4-8332a142ae3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,6669d4ad-85e6-56ad-8b8c-5be0334938ad,GTADATT2,2874afa3-55be-5212-8c0a-989f5e807cd8,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,6ca62e44-53b1-5cd6-b34b-2ee9f192fd49,GTADCBG2,dd4b4aae-485b-54a3-beee-d36271664f08,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,3cef60cd-fba8-56e4-bc27-45252bbb9392,GTADCCM1,3c8452c1-d0a7-58ff-b12f-f3ab3c9ee304,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,93c88fe3-839e-5452-b6d6-e7eb82928a0a,GTADCCO2,c5cc058a-7762-5a52-b711-03935cae655f,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,6d0d1021-97c1-5d00-9997-86fdd641c488,GTADCGO2,9997a161-eb9e-54b5-82cd-b572fe56234a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,c61b81ae-3e29-53ed-8a39-812db313cefa,GTADCH2,509c78d2-6eca-564e-a02a-091296a94674,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,abf48c31-8f12-5c29-b859-99561128a2b6,GTADCHL2,509c78d2-6eca-564e-a02a-091296a94674,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,3f854ef1-2fdc-50df-a9e5-31dc5bf29329,GTADCIT2,8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,3b4215eb-7eae-578c-aebf-cfecc13215e4,GTADCKQA2,4a646d29-0cb9-5f31-8f89-992a487d7c59,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,5d3ac98f-a2db-543f-a92e-fead229430cb,GTADCKT21,61bf0e57-0d0d-501e-a702-884ae36f65e3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,d6a96779-a515-572b-8db6-1d6942044bb2,GTADCKT3,61bf0e57-0d0d-501e-a702-884ae36f65e3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,1999270e-891b-5629-a48b-4835191cf7fa,GTADCKTI,61bf0e57-0d0d-501e-a702-884ae36f65e3,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,2740d553-23d7-5d11-81be-97192aaeb3c4,GTADCKX1,a876da04-6b77-5812-83d4-8332a142ae3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,e0f849f9-0381-5f3a-a243-fe03855f415e,GTADCKX3,a876da04-6b77-5812-83d4-8332a142ae3a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,ef11c1a8-dac4-53eb-85e0-1235dd3d661d,GTADCLG1,0a9ce597-0a23-5492-8209-479a484fed03,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,16a2f1c3-21e4-56e1-877b-d0c2c9211f71,GTADCOT3,9997a161-eb9e-54b5-82cd-b572fe56234a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,857f90f4-06d4-5fc8-9de9-fa20121cb6ae,GTADCOTI,9997a161-eb9e-54b5-82cd-b572fe56234a,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,68f95ae3-0717-54cb-bace-5a531755dcd7,GTADCTTI,8a9fb3a9-7d46-581e-9186-4101ea7fd0d7,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,a9a925dd-7a6e-56bd-89d3-e05aed3a8d4a,GTADNCD2,622c6b9b-c30a-5a88-9538-8c48bf058024,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,eb3bb9c6-b218-5dc2-b397-57632706895a,GTADNDT2,89d380d6-27ec-5e1e-ab34-76f53510332e,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
GTA,760f1f63-1a15-5be2-8b36-cdad4648ef5c,GTADNLG2,0a9ce597-0a23-5492-8209-479a484fed03,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,e3bf8b85-0cec-570a-8608-5212214b8624,522,c4879f83-dcdf-52e5-9f93-50fb6e374c12,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
HBT,437c66f9-e9b1-5eaa-b998-20dfac264593,523,c4879f83-dcdf-52e5-9f93-50fb6e374c12,,,Dữ liệu quá khứ (Mã nhánh/Biến thể),false
